,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,0.07285974499089254,0.0021857923497267603,0.052469135802469126,-0.07067395264116577,-0.020390609188423402,0.050283343452742366
1,-0.004918032786885251,0.001074681238615663,0.03555555555555556,0.0059927140255009136,0.04047358834244082,0.0344808743169399
2,0.03730418943533697,0.03218579234972676,0.036666666666666646,-0.005118397085610208,-0.0006375227686703194,0.004480874316939889
3,0.02397085610200364,-0.021147540983606567,-0.03888888888888889,-0.045118397085610204,-0.06285974499089253,-0.01774134790528232
4,-0.05491803278688526,0.03440801457194898,-0.0866666666666667,0.08932604735883425,-0.031748633879781434,-0.12107468123861567
5,-0.02714025500910744,-0.048925318761384326,-0.07888888888888887,-0.02178506375227689,-0.05174863387978144,-0.029963570127504547
6,-0.046029143897996366,-0.020036429872495456,-0.06777777777777777,0.025992714025500907,-0.021748633879781414,-0.047741347905282325
7,0.020637522768670306,-0.035591985428051025,-0.06555555555555556,-0.05622950819672133,-0.08619307832422587,-0.029963570127504537
8,-0.04602914389799635,0.0010746812386156534,0.022222222222222216,0.04710382513661201,0.06825136612021857,0.021147540983606564
9,-0.14130692167577413,-0.11531420765027323,-0.14305555555555555,0.025992714025500907,-0.001748633879781419,-0.027741347905282328
10,-0.011584699453551912,-0.05559198542805101,-0.053333333333333344,-0.04400728597449909,-0.041748633879781435,0.0022586520947176607
11,-0.04602914389799636,-0.05003642987249546,-0.04777777777777778,-0.004007285974499097,-0.0017486338797814208,0.0022586520947176763
12,-0.013806921675774127,-0.035591985428051004,-0.03333333333333334,-0.02178506375227688,-0.019526411657559216,0.002258652094717666
13,-0.06602914389799637,-0.030036429872495465,-0.057777777777777796,0.0359927140255009,0.008251366120218574,-0.02774134790528233
14,0.0795264116575592,-0.007814207650273233,-0.015555555555555553,-0.08734061930783243,-0.09508196721311477,-0.0077413479052823204
15,0.023970856102003633,-0.07003642987249546,-0.09777777777777777,-0.09400728597449909,-0.12174863387978141,-0.027741347905282314
16,0.019526411657559188,-0.04781420765027323,-0.04555555555555557,-0.06734061930783242,-0.06508196721311477,0.002258652094717657
17,-0.04380692167577413,-0.08892531876138435,-0.11777777777777779,-0.04511839708561021,-0.07397085610200366,-0.028852459016393443
18,0.018415300546448077,-0.008925318761384343,-0.023333333333333345,-0.02734061930783242,-0.04174863387978142,-0.014408014571949002
19,0.04730418943533697,0.06440801457194897,0.004444444444444428,0.017103825136612003,-0.04285974499089254,-0.05996357012750454
20,-0.02380692167577414,-0.037814207650273234,-0.06555555555555556,-0.014007285974499092,-0.041748633879781415,-0.02774134790528232
21,-0.016029143897996367,0.0021857923497267603,0.0022222222222222088,0.018214936247723128,0.018251366120218576,3.6429872495448434e-05
22,0.005081967213114734,-0.030036429872495465,-0.014444444444444472,-0.035118397085610195,-0.019526411657559205,0.015591985428050993
23,0.018415300546448077,-0.015591985428051017,-0.042222222222222244,-0.03400728597449909,-0.06063752276867032,-0.02663023679417123
24,-0.024918032786885248,-0.08892531876138435,-0.11777777777777777,-0.0640072859744991,-0.09285974499089253,-0.028852459016393425
25,0.012859744990892532,-0.02892531876138435,-0.0188888888888889,-0.041785063752276884,-0.031748633879781434,0.01003642987249545
26,0.036193078324225865,0.03329690346083787,-0.025555555555555574,-0.0028961748633879944,-0.06174863387978144,-0.05885245901639345
27,-0.022695810564663042,-0.057814207650273244,-0.08666666666666667,-0.0351183970856102,-0.06397085610200363,-0.02885245901639343
28,0.027304189435336967,-0.04781420765027324,-0.0055555555555555775,-0.07511839708561022,-0.032859744990892545,0.042258652094717665
29,0.05841530054644808,0.014408014571948981,-0.01444444444444446,-0.0440072859744991,-0.07285974499089254,-0.02885245901639344
30,0.006193078324225861,-0.007814207650273238,-0.03555555555555557,-0.014007285974499099,-0.041748633879781435,-0.027741347905282335
31,-0.04491803278688525,-0.01892531876138434,-0.06666666666666665,0.025992714025500907,-0.02174863387978141,-0.04774134790528232
32,-0.028251366120218578,-0.012258652094717677,-0.04888888888888889,0.0159927140255009,-0.020637522768670317,-0.03663023679417122
33,-0.033806921675774135,-0.038925318761384345,-0.03555555555555557,-0.00511839708561021,-0.0017486338797814294,0.0033697632058287807
34,-0.026029143897996362,-0.028925318761384346,-0.027777777777777787,-0.002896174863387983,-0.0017486338797814234,0.0011475409836065598
35,0.0073041894353369635,-0.06781420765027324,-0.06777777777777778,-0.0751183970856102,-0.07508196721311475,3.642987249545017e-05
36,-0.014918032786885242,-0.07003642987249545,-0.08777777777777777,-0.05511839708561021,-0.07285974499089254,-0.01774134790528232
37,0.10619307832422588,0.05218579234972677,,-0.05400728597449911,,
38,,,,,,
39,,,,,,
40,,,,,,
