,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,0.6083635295106947,0.436778583294944,-0.32922148882292396,-0.1715849462157507,-0.9375850183336186,-0.7660000721178679
1,1.0049638584726914,0.2597927610284504,0.6029294283440589,-0.745171097444241,-0.4020344301286325,0.34313666731560855
2,1.2579879531926252,0.06728055293930923,0.2886461784401083,-1.190707400253316,-0.9693417747525169,0.22136562550079908
3,1.520696915703419,0.428817153054483,0.9790676700533798,-1.091879762648936,-0.5416292456500391,0.5502505169988968
4,1.8634053665505683,0.9039994056298624,-0.0946944577211537,-0.959405960920706,-1.9580998242717222,-0.9986938633510161
5,4.350197608853015,-2.469347905370114,0.6617291280056444,-6.819545514223129,-3.6884684808473702,3.1310770333757585
6,2.31178141886846,0.4591269608348028,0.9431139424740391,-1.852654458033657,-1.3686674763944207,0.48398698163923637
7,1.9438072682254255,0.6657162859998972,1.317173293951079,-1.2780909822255282,-0.6266339742743464,0.6514570079511818
8,2.186634634890548,1.2484930563233048,1.769854451723912,-0.9381415785672431,-0.4167801831666358,0.5213613954006073
9,1.5498256945737556,0.5772334256547925,-5.071524662956336,-0.972592268918963,-6.621350357530091,-5.648758088611128
10,-71.63095094578206,0.34351261134838096,1.2832917116747613,71.97446355713043,72.91424265745681,0.9397791003263803
11,2.3204666785910844,1.3341851934983116,0.20695917165006888,-0.986281485092773,-2.1135075069410156,-1.1272260218482426
12,-0.9690475505758042,5.716855184131101,1.1896789590433907,6.6859027347069055,2.158726509619195,-4.527176225087711
13,-35.88338248528388,-0.5421446800956913,1.277452959667685,35.34123780518819,37.160835444951566,1.8195976397633762
14,5.619424314339398,1.3365442853263734,1.9869908531517877,-4.2828800290130244,-3.6324334611876097,0.6504465678254144
15,0.6447890684516113,0.0058228326219093435,2.266183572419068,-0.6389662358297019,1.6213945039674567,2.2603607397971586
16,1.0865245270905928,2.5335304870593753,2.166335706836727,1.4470059599687826,1.0798111797461343,-0.3671947802226483
17,3.1874472941172964,0.35761809673723133,2.9843141794687478,-2.829829197380065,-0.20313311464854866,2.6266960827315162
18,0.1643177010154484,11.426984946061745,0.605818021992354,11.262667245046297,0.4415003209769056,-10.821166924069392
19,3.0564793736181604,0.07664554930645995,3.505063640493226,-2.9798338243117004,0.44858426687506536,3.428418091186766
20,1.8163104140801947,1.1051944761788377,1.9700861240034373,-0.711115937901357,0.15377570992324263,0.8648916478245996
21,1.6812384832452232,0.006557530690884439,2.0389316042679226,-1.6746809525543387,0.3576931210226997,2.0323740735770386
22,-67.19153219575263,-69.41110111800421,-67.59051403712125,-2.2195689222515913,-0.3989818413686248,1.8205870808829667
23,3.291885056620411,1.3515904108129306,2.157917307948524,-1.9402946458074801,-1.133967748671887,0.806326897135593
24,2.522911309823023,-0.3718309528534298,0.4433582861042098,-2.894742262676453,-2.0795530237188133,0.8151892389576396
25,3.7687032539791168,1.1222236233596616,2.9602581974255355,-2.646479630619455,-0.8084450565535813,1.838034574065874
26,2.62727242831507,0.9222405485294187,0.9533678181342373,-1.7050318797856514,-1.6739046101808328,0.031127269604818597
27,0.19029156128669114,0.14104257335196282,0.4891684241495574,-0.04924898793472832,0.2988768628628663,0.3481258507975946
28,0.3572435666600542,-0.29988456739167857,0.9240493293360788,-0.6571281340517328,0.5668057626760246,1.2239338967277573
29,0.4507187479966771,-0.3451838953067133,-0.2805726446495646,-0.7959026433033904,-0.7312913926462417,0.06461125065714868
30,0.885381548707355,0.2196921834716072,0.6791102579969791,-0.6656893652357477,-0.20627129071037587,0.45941807452537187
31,-0.09937574024310539,-0.8818638041064584,0.07452828531109323,-0.7824880638633529,0.17390402555419862,0.9563920894175515
32,0.7501974308222831,-0.4493566201473101,-0.4125178097863559,-1.1995540509695932,-1.162715240608639,0.03683881036095424
33,1.083585217026079,-0.1836954234080993,0.31726612077593297,-1.2672806404341783,-0.7663190962501459,0.5009615441840323
34,1.6188242205554664,-0.2693990402904145,0.8704016288383696,-1.8882232608458809,-0.7484225917170969,1.139800669128784
35,0.5150619583536111,0.36581095569525257,0.0609142717266547,-0.14925100265835856,-0.4541476866269564,-0.30489668396859787
36,1.0254220012020936,-0.6697205514691672,0.3882509689587824,-1.695142552671261,-0.6371710322433112,1.0579715204279496
37,,,,,,
38,,,,,,
39,,,,,,
40,,,,,,
