,focus,distr,own,office
0,-0.0036429872495446266,0.0,-0.0016666666666666668,0.036721311475409836
1,0.049690346083788715,0.02,0.01833333333333333,0.016721311475409846
2,0.026357012750455374,0.01,0.009444444444444445,-0.003278688524590164
3,-0.0036429872495446283,0.021111111111111112,0.038333333333333344,0.006721311475409835
4,0.017468123861566487,0.01,0.008333333333333335,-0.003278688524590164
5,-0.0036429872495446283,0.0,0.03833333333333334,0.006721311475409835
6,0.036357012750455366,0.01,0.009444444444444445,-0.003278688524590164
7,-0.0036429872495446283,0.06,0.008333333333333335,-0.003278688524590164
8,0.036357012750455366,0.0,0.008333333333333335,-0.003278688524590164
9,0.007468123861566483,0.02,-0.0016666666666666663,0.02672131147540984
10,0.006357012750455379,0.01,-0.0016666666666666663,-0.003278688524590164
11,0.006357012750455375,0.01111111111111111,-0.0016666666666666663,-0.003278688524590164
12,0.0074681238615664875,0.05,0.01833333333333333,0.006721311475409835
13,0.016357012750455376,0.01,-0.0016666666666666663,0.006721311475409835
14,-0.0036429872495446283,0.02,0.028333333333333325,0.006721311475409835
15,0.017468123861566483,0.0,0.008333333333333335,0.016721311475409846
16,-0.0036429872495446283,0.02,0.07055555555555558,0.03672131147540983
17,0.028579234972677583,0.04,0.018333333333333337,-0.003278688524590164
18,-0.0036429872495446283,0.0,0.008333333333333335,0.018943533697632062
19,0.036357012750455366,0.01111111111111111,0.008333333333333335,-0.003278688524590164
20,0.03635701275045535,0.051111111111111114,0.08944444444444445,-0.003278688524590164
21,0.0063570127504553745,0.02,0.008333333333333335,0.03783242258652095
22,0.03746812386156649,0.01,0.01833333333333333,0.006721311475409835
23,0.036357012750455366,0.01,-0.0016666666666666663,-0.003278688524590164
24,-0.0036429872495446283,0.021111111111111112,0.008333333333333335,-0.003278688524590164
25,0.0063570127504553745,0.02,-0.0016666666666666663,0.006721311475409835
26,-0.0036429872495446283,0.02,-0.0016666666666666663,-0.003278688524590164
27,0.12469034608378868,0.0,0.008333333333333335,-0.003278688524590164
28,0.06969034608378873,0.0,0.03833333333333334,0.007832422586520945
29,-0.0036429872495446283,0.0,0.008333333333333335,-0.003278688524590164
30,0.037468123861566484,0.01,0.05944444444444445,0.006721311475409835
31,0.006357012750455375,0.0,0.019444444444444445,-0.003278688524590164
32,0.006357012750455379,0.02,-0.0016666666666666663,-0.003278688524590164
33,-0.0036429872495446283,0.01,0.008333333333333335,0.007832422586520945
34,-0.0036429872495446283,0.02,0.039444444444444456,0.05672131147540984
35,0.016357012750455376,0.0,0.05055555555555556,0.027832422586520945
36,0.0685792349726776,0.0,-0.0016666666666666663,-0.003278688524590164
37,-0.0036429872495446266,0.0,,
38,,,,
39,,,,
40,,,,
