,focus,distr,own,office
0,0.02,0.05,0.05555555555555555,0.052777777777777785
1,0.0,0.030000000000000006,0.04111111111111111,0.01
2,0.01111111111111111,0.05,0.0,0.05
3,0.02,0.030000000000000006,0.04111111111111111,0.05222222222222221
4,0.031111111111111114,0.031111111111111114,0.031111111111111114,0.04
5,0.04,0.0,0.0,0.0
6,0.030000000000000006,0.0,0.01,0.01
7,0.04,0.04222222222222222,0.05,0.06222222222222223
8,0.030000000000000006,0.0,0.06999999999999999,0.07999999999999999
9,0.0,0.04,0.04111111111111111,0.06111111111111112
10,0.0,0.02,0.0,0.05
11,0.02,0.01,0.01,0.04111111111111111
12,0.01,0.030000000000000006,0.01,0.07111111111111111
13,0.03,0.030000000000000006,0.01,0.05
14,0.02,0.043333333333333335,0.01,0.0
15,0.05,0.07111111111111112,0.03222222222222222,0.06999999999999999
16,0.030000000000000006,0.030000000000000006,0.02,0.08222222222222222
17,0.04,0.030000000000000006,0.08222222222222222,0.06444444444444444
18,0.01111111111111111,0.01,0.04111111111111111,0.08
19,0.0,0.01,0.05,0.04
20,0.0,0.02,0.01,0.01
21,0.02,0.042222222222222223,0.0,0.05
22,0.05222222222222223,0.04,0.0,0.01
23,0.02,0.05,0.01,0.1
24,0.0,0.02,0.04111111111111111,0.05333333333333333
25,0.0,0.05,0.05,0.05
26,0.0,0.0,0.02,0.05
27,0.0,0.02,0.030000000000000006,0.06111111111111112
28,0.0,0.021111111111111112,0.06000000000000001,0.01
29,0.0,0.01,0.04,0.0
30,0.01,0.04,0.02,0.02
31,0.031111111111111114,0.01,0.0,0.030000000000000006
32,0.01,0.02,0.04,0.030000000000000006
33,0.0,0.04,0.051111111111111114,0.01111111111111111
34,0.01,0.05,0.08,0.0
35,0.01,0.030000000000000006,0.030000000000000006,0.030000000000000006
36,0.02,0.05,0.06222222222222223,0.0
37,,,0.03222222222222222,
38,,,,
39,,,,
40,,,,
