,task 1,task 2,task 3,task 4
0,0.051138433515482695,0.05391621129326046,0.048360655737704934,0.01508196721311476
1,0.008360655737704923,0.03947176684881604,0.02836065573770493,-0.004918032786885246
2,0.048360655737704934,-0.001639344262295082,0.048360655737704934,0.006193078324225868
3,0.050582877959927136,0.03947176684881604,0.028360655737704923,0.01508196721311476
4,0.03836065573770493,0.029471766848816038,0.029471766848816038,0.026193078324225863
5,-0.001639344262295082,-0.001639344262295082,-0.001639344262295082,0.03508196721311477
6,0.008360655737704923,0.008360655737704923,-0.001639344262295082,0.02508196721311477
7,0.06058287795992714,0.048360655737704934,0.04058287795992715,0.03508196721311476
8,0.07836065573770493,0.06836065573770493,-0.001639344262295082,0.02508196721311476
9,0.05947176684881604,0.03947176684881605,0.03836065573770493,-0.004918032786885246
10,0.048360655737704934,-0.001639344262295082,0.018360655737704918,-0.004918032786885246
11,0.03947176684881603,0.00836065573770492,0.008360655737704923,0.015081967213114757
12,0.06947176684881604,0.008360655737704925,0.028360655737704937,0.0050819672131147565
13,0.048360655737704934,0.008360655737704923,0.02836065573770493,0.02508196721311476
14,-0.001639344262295082,0.00836065573770492,0.04169398907103826,0.015081967213114757
15,0.06836065573770493,0.03058287795992714,0.06947176684881604,0.04508196721311476
16,0.08058287795992712,0.018360655737704915,0.02836065573770493,0.02508196721311476
17,0.06280510018214938,0.08058287795992715,0.02836065573770493,0.03508196721311476
18,0.07836065573770493,0.03947176684881604,0.00836065573770492,0.00619307832422587
19,0.038360655737704925,0.048360655737704934,0.00836065573770492,-0.004918032786885246
20,0.00836065573770492,0.008360655737704925,0.018360655737704918,-0.004918032786885246
21,0.04836065573770491,-0.001639344262295082,0.040582877959927134,0.01508196721311476
22,0.008360655737704925,-0.001639344262295082,0.038360655737704925,0.04730418943533698
23,0.09836065573770493,0.00836065573770492,0.04836065573770492,0.015081967213114757
24,0.05169398907103825,0.03947176684881603,0.018360655737704918,-0.004918032786885246
25,0.048360655737704934,0.048360655737704934,0.048360655737704934,-0.004918032786885246
26,0.048360655737704934,0.018360655737704918,-0.001639344262295082,-0.004918032786885246
27,0.05947176684881604,0.028360655737704923,0.018360655737704918,-0.004918032786885246
28,0.008360655737704923,0.05836065573770492,0.019471766848816026,-0.004918032786885246
29,-0.001639344262295082,0.03836065573770493,0.008360655737704923,-0.004918032786885246
30,0.018360655737704918,0.018360655737704918,0.038360655737704925,0.005081967213114758
31,0.028360655737704937,-0.001639344262295082,0.008360655737704923,0.026193078324225863
32,0.02836065573770493,0.038360655737704925,0.01836065573770491,0.005081967213114758
33,0.009471766848816031,0.04947176684881603,0.03836065573770493,-0.004918032786885246
34,-0.001639344262295082,0.07836065573770493,0.048360655737704934,0.0050819672131147565
35,0.02836065573770493,0.028360655737704923,0.02836065573770492,0.005081967213114755
36,-0.001639344262295082,0.06058287795992715,0.048360655737704934,0.01508196721311476
37,,0.030582877959927156,,
38,,,,
39,,,,
40,,,,
