,task 2 minus task 1,task 3 minus task 1,task 4 minus task 1,task 3 minus task 2,task 4 minus task 2,task 4 minus task 3
0,-0.6605566843203923,-0.25723613246750476,-1.4227956505449464,0.40332055185288757,-0.7622389662245541,-1.1655595180774416
1,0.13243333552052117,0.16746426370287848,-2.2160230328436716,0.03503092818235731,-2.348456368364193,-2.38348729654655
2,-0.8235041256331281,-0.3263354698644483,-1.0851960426089478,0.49716865576867986,-0.2616919169758197,-0.7588605727444996
3,0.07149776045258371,3.825482581693767,-0.42992822177012874,3.7539848212411835,-0.5014259822227125,-4.255410803463896
4,-0.32122088239042973,-2.348653709751043,-0.5639021446536522,-2.0274328273606135,-0.24268126226322245,1.7847515650973909
5,0.08228407262805731,-0.09388071337513487,0.31012830852383905,-0.1761647860031922,0.22784423589578173,0.4040090218989739
6,-0.11209033687302916,-3.460442375206463,0.6093280743248701,-3.3483520383334335,0.7214184111978993,4.069770449531333
7,-0.022734702427711695,0.71670661911473,0.9463450148355255,0.7394413215424417,0.9690797172632372,0.22963839572079547
8,-0.680255232574416,2.453903542864723,0.0786502585216794,3.134158775439139,0.7589054910960955,-2.375253284343043
9,-0.08139846172632892,1.6912881839357237,10.551641186613201,1.7726866456620527,10.633039648339532,8.860353002677478
10,-0.06937130114683931,0.6220574040492272,2.623248382208297,0.6914287051960665,2.692619683355136,2.0011909781590695
11,0.11066995689463732,-0.2519366667705778,-1.6040548028714752,-0.3626066236652151,-1.7147247597661126,-1.3521181361008974
12,-0.13842189003199357,0.3054747799949795,10.390836900066404,0.4438966700269731,10.529258790098396,10.085362120071423
13,-0.6728831825178403,-0.4882451145665223,-0.9550651320182518,0.18463806795131799,-0.28218194950041153,-0.4668200174517295
14,-0.2357262275867381,-0.28840082129715205,-0.3170625956157507,-0.05267459371041394,-0.08133636802901256,-0.02866177431859862
15,0.11131421760228044,-0.36197462695862886,-0.5674955869466033,-0.4732888445609093,-0.6788098045488837,-0.20552095998797443
16,0.12679153601900817,-0.13171708922202452,-0.8908800238242569,-0.2585086252410327,-1.017671559843265,-0.7591629346022324
17,-0.13323731506404524,0.04742378813789638,-1.1360949357596593,0.18066110320194162,-1.002857620695614,-1.1835187238975555
18,-0.02279457791202899,-0.19929448088385238,-0.753255260774045,-0.17649990297182339,-0.730460682862016,-0.5539607798901927
19,-0.34813610086203195,-0.3101356436463638,-3.324752124332244,0.03800045721566814,-2.9766160234702124,-3.01461648068588
20,-0.018208147337884006,-0.4217321545031256,-0.9770279767822564,-0.4035240071652416,-0.9588198294443724,-0.5552958222791308
21,-2.232234340120212,-1.7307667876319233,-5.135236110526437,0.501467552488289,-2.903001770406225,-3.404469322894514
22,-0.1419727308812031,-0.4589204148728693,4.699499857813939,-0.3169476839916662,4.841472588695142,5.158420272686809
23,-0.17512629097731347,0.09743130355625507,-0.3177960904557525,0.27255759453356854,-0.14266979947843905,-0.4152273940120076
24,-0.24219849843992897,-0.46680014837198575,-0.3173148796229835,-0.22460164993205678,-0.07511638118305453,0.14948526874900225
25,-0.036543881137907186,-0.12314961890083698,-0.2676648484819837,-0.08660573776292979,-0.2311209673440765,-0.1445152295811467
26,-0.09675165621457749,-0.8581216020968863,0.6255503885322902,-0.7613699458823088,0.7223020447468677,1.4836719906291764
27,0.322652789242565,-0.5490172698747641,0.14696708407714787,-0.8716700591173291,-0.17568570516541715,0.6959843539519119
28,-0.040924968961986385,-1.5082385233474755,-0.7434983047330447,-1.4673135543854894,-0.7025733357710583,0.764740218614431
29,-0.010169107811064615,-0.4714477278782285,2.415478129055968,-0.46127862006716386,2.4256472368670323,2.8869258569341962
30,-0.522772687087175,-0.06509490277259544,1.5949526662717393,0.45767778431457945,2.117725353358914,1.6600475690443348
31,0.05297350895372599,-0.45945653377702117,-0.5904692086025912,-0.5124300427307471,-0.6434427175563172,-0.13101267482557008
32,-0.2839500090231749,0.018023462983970284,-0.1978647339567296,0.3019734720071452,0.08608527506644531,-0.21588819694069988
33,0.006649988213459079,-0.1323758689407432,-0.19163203322217764,-0.1390258571542023,-0.19828202143563672,-0.05925616428143443
34,-0.1408355152991596,-0.21603825618380457,-0.24320192407432883,-0.07520274088464496,-0.10236640877516923,-0.027163667890524268
35,-0.5881641952412182,-0.5040854594545385,0.1668362944873235,0.08407873578667979,0.7550004897285418,0.6709217539418619
36,-0.22538801897556926,-1.094976190840978,-0.5297894207590517,-0.8695881718654088,-0.3044014017834824,0.5651867700819264
37,-0.32334802320659467,-2.870003682122723,-0.011678958996909183,-2.546655658916128,0.3116690642096855,2.8583247231258135
38,-0.18305348621232792,0.020242936043248783,-0.6713874199396596,0.2032964222555767,-0.4883339337273317,-0.6916303559829083
39,,,,,,
40,,,,,,
