,task 1,task 2,task 3,task 4
0,0.4873959774559658,0.18801545394538974,0.02303461491189401,0.24460342619941206
1,0.2516959383044197,0.0025161709351126872,0.026349176126957818,0.4604580712058479
2,-0.4544796287707978,-0.00972789167862007,0.021407873798726083,0.2949299030977473
3,0.14622437364582966,-0.032296477861667616,0.017955056224228737,0.2697993070540452
4,0.2432569491549046,0.0017766856046609438,0.1287534061960565,0.7596580614259498
5,-0.3922402734779383,0.15945406685260538,0.2178017753565516,1.240870446017706
6,0.6468690798318953,0.2783053215927037,0.12389547825111474,0.2553755082176635
7,-0.15014477155390174,0.2257498142904835,0.2188438031084842,0.18501530633092053
8,0.2977235534954254,0.13999541869633989,0.22418617859740286,0.4511723170587466
9,0.07334597540391788,-0.016800288536612886,0.1729763402781409,0.3130548543143841
10,0.3170262557503881,-0.4717524106628647,0.08040585322239092,0.5979758547237289
11,-2.172303234202537,0.007117723282748856,0.0889284790777373,0.27243957957719417
12,0.2365891415020252,0.4190746996284298,0.16723257632327648,0.17454723978727893
13,7.9779092338900925,0.09473604378309476,0.14548344277557035,0.2393527430617385
14,-0.08807100322811724,0.18500637527136252,0.17377885203320076,0.3735685555350429
15,-2.10217101162617,0.0778800076801684,0.275712197459109,0.3211409558318617
16,0.29992759107473776,0.12014097640503095,0.11789290267660214,0.270376757967149
17,-1.619596888405038,0.3099799806444975,0.03869347166432206,0.3606662840582519
18,-0.2259489554139745,0.15574456904594908,0.20598267175998625,0.4888493613998451
19,0.16506614653381846,0.17383982415618085,0.08365444221175745,0.2756634223607581
20,-4.053347516743161,0.16038387219844882,0.07999832430862062,0.3875869174012468
21,-0.7885376164685718,0.31844563159468514,0.1063089465670579,0.2161224784313015
22,0.3220274378054941,0.15599222880341854,0.058917211678043514,0.4332526416363556
23,0.4613137989813416,0.18193004713926586,0.13770164483102856,0.7191022136328199
24,2.1979450278579087,0.3453648808960632,0.1787718183562591,0.2788344453873802
25,-9.593496407967315,0.2456384189364489,0.2881328500454973,0.3627608416245997
26,2.2244911861572616,0.3053134347741231,0.2878920209219149,0.5042330140601881
27,0.4232943751105703,0.269329286166328,-0.06370658995483824,1.6473770193954116
28,0.5963073591061061,0.13557617658031898,-0.11550701058522432,0.6549283934042908
29,1.5813151456124648,-0.022041042506075303,-0.07101100983424508,0.7358230449629016
30,0.4839442547702015,-0.061331601284116265,0.19571919789662665,0.5065274316006645
31,0.3363341529750966,0.93283252475659,0.1955831912668102,0.8091726867114593
32,0.7203318792892482,5.364960862564714,0.1396287588981883,0.7145850735571009
33,-0.3249787091513123,0.21645131811613424,0.1756187938415154,0.235902279144696
34,2.152363367424532,0.11178205657645003,0.23781383230750286,0.2913262457865073
35,0.7944301148957219,0.4856627914252265,0.15373223954368254,0.18413102882692864
36,-2.857856785768828,1.0774126449343524,-0.09802270960623502,0.4453783598402949
37,-1.7175315270525342,,-2.7205876155659308,
38,,,,
39,,,,
40,,,,
