,task 1,task 2,task 3,task 4
0,1.465575416030243,2.608112025568196,1.1589042873907704,-0.4242479628177232
1,1.0732526409568302,1.4254926023328458,0.8963088874700595,-2.0202469360446744
2,1.1578577043839051,1.4966134650971137,0.7215719062336106,2.425200867638206
3,0.9799465546516636,2.03775650060425,0.7358216725423667,3.2192507749387334
4,0.8670352751245581,2.6705867492429034,0.9954203286875728,-3.0475343275431173
5,0.9506819263295996,0.2822344957902323,0.3801129671261997,-5.881353138073394
6,0.8022577694841282,1.3362639674840835,0.43092982705794014,0.21924625354180452
7,1.0067573301218318,1.3519293064224769,0.9534084487331168,1.3778692728964133
8,0.9477305721972188,1.2475482537143774,0.20537092822081973,1.3691422413310879
9,0.9816448025289572,0.9788261211150852,0.7112064831066613,1.3838774544599572
10,1.1096833055689266,1.4837515235443035,0.2898597235556607,4.247836729724
11,1.0443191525643194,1.9288882075867808,0.807329772434564,2.4794844843006327
12,1.0281452370079134,6.2296176993098,0.7395116578228684,-4.681914126742673
13,0.8034595319126663,1.232436443789531,0.9665022223012616,0.22811376446587614
14,0.8102494686813367,1.2788622618475434,0.8606740470694918,4.777615888515324
15,0.7858261722161508,0.9914824241023183,0.5553696374724482,1.7647339382869038
16,0.6435527853589605,0.8341389952961115,0.9123549953804158,21.80090638645905
17,0.8928360065295851,1.8188979846127669,0.6935046327840261,1.3399506770585237
18,1.1623908564395082,3.2780410926651027,0.7815544883981549,1.2388605745317016
19,1.0707325322089167,1.3585916813368273,0.7219855042633332,0.8078793702551297
20,0.6232500473794437,0.6888069106503085,0.8056128499208989,0.8609921203993629
21,0.809599068697211,1.094436780103979,0.6899797561667089,2.0775567193092632
22,0.8468142800257288,0.7626194359880326,0.6931079024868799,1.2076609900721909
23,1.0695653473175335,1.4272888280189266,0.6199353995610841,1.821154209692543
24,0.9228423442826296,1.1886541452580544,0.7867370312149056,1.328964265646125
25,0.7704687567016858,1.1612454198645148,0.6497659476647647,1.065751615003411
26,1.2448437864691937,1.0362021347685544,0.4223809624503535,1.6673081628862838
27,0.9197627484837704,1.057491745427538,0.40655597507239505,1.2705051118120159
28,0.5761378666105952,1.2540958183747393,0.5705781473985035,1.2481256829453695
29,4.306192535105206,1.26956906631573,0.7182137471437009,0.3032729883619345
30,1.039331354735459,0.982106971894596,0.8134504050859032,1.017271903035407
31,0.7034231643201754,0.7750066893845955,0.5594391039201437,1.3512471131058401
32,0.9196274131414168,0.9735086499708709,0.6148988065804457,1.2728651118603291
33,0.8611803419245421,0.8878295640304932,0.5858051542865611,0.11681211694718698
34,0.8608489592142919,1.0562479135516778,0.7220513991407975,-1.8302794730194751
35,0.7944269026127311,1.0842919077294275,0.7704436467588905,0.9861936079898932
36,0.7289890546194004,0.6805581031286508,0.5864876439885811,0.9069684453012316
37,,0.9005280881903742,,
38,,,,
39,,,,
40,,,,
