,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,0.002777777777777768,-0.002777777777777761,-0.03605646630236793,-0.005555555555555529,-0.0388342440801457,-0.03327868852459018
1,0.031111111111111114,0.020000000000000007,-0.01327868852459017,-0.011111111111111106,-0.044389799635701284,-0.03327868852459018
2,-0.05000000000000002,0.0,-0.04216757741347907,0.05000000000000002,0.00783242258652095,-0.04216757741347907
3,-0.0111111111111111,-0.022222222222222213,-0.03550091074681237,-0.011111111111111113,-0.024389799635701277,-0.013278688524590163
4,-0.008888888888888894,-0.008888888888888894,-0.01216757741347907,0.0,-0.003278688524590175,-0.003278688524590175
5,0.0,0.0,0.03672131147540985,0.0,0.03672131147540985,0.03672131147540985
6,0.0,-0.010000000000000005,0.016721311475409846,-0.010000000000000005,0.016721311475409846,0.02672131147540985
7,-0.012222222222222204,-0.01999999999999999,-0.025500910746812377,-0.007777777777777786,-0.013278688524590174,-0.0055009107468123875
8,-0.009999999999999995,-0.08,-0.05327868852459017,-0.07,-0.04327868852459017,0.02672131147540984
9,-0.01999999999999999,-0.02111111111111111,-0.06438979963570128,-0.0011111111111111183,-0.0443897996357013,-0.04327868852459018
10,-0.05000000000000002,-0.030000000000000016,-0.05327868852459018,0.02,-0.0032786885245901644,-0.023278688524590165
11,-0.03111111111111111,-0.031111111111111107,-0.024389799635701273,3.469446951953614e-18,0.006721311475409837,0.006721311475409834
12,-0.06111111111111111,-0.0411111111111111,-0.06438979963570128,0.02000000000000001,-0.0032786885245901683,-0.023278688524590183
13,-0.04000000000000001,-0.020000000000000004,-0.023278688524590176,0.020000000000000007,0.016721311475409836,-0.0032786885245901717
14,0.010000000000000002,0.04333333333333334,0.01672131147540984,0.03333333333333334,0.006721311475409837,-0.026612021857923503
15,-0.03777777777777779,0.0011111111111111044,-0.02327868852459017,0.038888888888888896,0.014499089253187623,-0.024389799635701273
16,-0.06222222222222221,-0.05222222222222219,-0.05550091074681236,0.010000000000000016,0.006721311475409844,-0.0032786885245901717
17,0.017777777777777767,-0.03444444444444445,-0.02772313296903462,-0.05222222222222222,-0.04550091074681239,0.00672131147540983
18,-0.03888888888888889,-0.07,-0.07216757741347905,-0.031111111111111117,-0.033278688524590164,-0.002167577413479049
19,0.010000000000000009,-0.030000000000000006,-0.04327868852459017,-0.040000000000000015,-0.05327868852459018,-0.013278688524590167
20,5.204170427930421e-18,0.009999999999999998,-0.013278688524590167,0.009999999999999993,-0.01327868852459017,-0.023278688524590165
21,-0.049999999999999996,-0.007777777777777779,-0.03327868852459015,0.04222222222222222,0.016721311475409843,-0.025500910746812374
22,-0.010000000000000007,0.03,0.03894353369763205,0.04000000000000001,0.04894353369763206,0.008943533697632053
23,-0.09000000000000001,-0.05000000000000001,-0.08327868852459017,0.04,0.006721311475409837,-0.033278688524590164
24,-0.012222222222222218,-0.033333333333333326,-0.056612021857923495,-0.021111111111111112,-0.04438979963570128,-0.023278688524590165
25,0.0,0.0,-0.05327868852459018,0.0,-0.05327868852459018,-0.05327868852459018
26,-0.030000000000000016,-0.05000000000000002,-0.05327868852459018,-0.02,-0.023278688524590165,-0.0032786885245901644
27,-0.031111111111111117,-0.041111111111111126,-0.06438979963570128,-0.010000000000000005,-0.03327868852459017,-0.023278688524590165
28,0.05,0.011111111111111103,-0.01327868852459017,-0.038888888888888896,-0.06327868852459016,-0.024389799635701273
29,0.040000000000000015,0.010000000000000005,-0.0032786885245901644,-0.03000000000000001,-0.04327868852459018,-0.01327868852459017
30,0.0,0.020000000000000007,-0.01327868852459016,0.020000000000000007,-0.01327868852459016,-0.033278688524590164
31,-0.03000000000000002,-0.020000000000000014,-0.0021675774134790743,0.010000000000000005,0.027832422586520945,0.01783242258652094
32,0.009999999999999995,-0.01000000000000002,-0.023278688524590172,-0.020000000000000014,-0.033278688524590164,-0.013278688524590153
33,0.04,0.0288888888888889,-0.014389799635701278,-0.0111111111111111,-0.05438979963570128,-0.04327868852459018
34,0.08,0.05000000000000002,0.006721311475409839,-0.029999999999999992,-0.07327868852459017,-0.04327868852459018
35,-6.938893903907228e-18,-1.0408340855860843e-17,-0.023278688524590176,-3.469446951953614e-18,-0.02327868852459017,-0.023278688524590165
36,0.062222222222222234,0.05000000000000002,0.016721311475409843,-0.012222222222222218,-0.045500910746812395,-0.03327868852459018
37,,,,,,
38,,,,,,
39,,,,,,
40,,,,,,
