,focus,distr,own,office
0,1.5312873868596273,0.7680078008320634,0.6532471695079708,0.5401947308530856
1,1.1260389937784478,0.7316660664324958,0.9883615968777096,0.5579223206406773
2,0.7571829525024436,0.7436357435912496,0.7387371886360135,0.039284491682352166
3,0.6075699221061851,0.8696582181120379,0.8374261400154037,-9.16782682896231
4,0.9710437531244396,1.14932312857038,0.93316594174144,0.15038775951530742
5,0.8381806309099892,0.8659144126816546,1.141839467990118,0.3501389083929665
6,0.8635873313648721,0.9426637505935199,0.8956556656465599,0.1166447795306561
7,0.4711498874186835,1.2229786645330694,0.7637437074820026,0.6170318901925496
8,1.0907581129699948,0.6627782881258673,1.146684608001405,0.9978721033211914
9,0.3909770042558479,0.5701294806830348,0.7203794373715494,1.617539826993636
10,0.8459752556626744,0.7023276281944903,0.7255259321691696,0.5373326969221915
11,0.8827936944951125,0.6945945399261391,0.4990026200676071,0.5176906071131226
12,0.7731643737265234,0.8728663306740374,0.6686578125711298,0.5319163968900601
13,0.7966608631191505,0.6257972862990113,0.9444264728232836,-0.21861824285088674
14,0.5700601889962538,0.6212962500802467,0.9186277189761176,0.3339305870874207
15,0.9556003747176374,0.6864595769903993,0.8918582481671948,0.07108884464680701
16,0.7317084827092614,0.8925076494115233,0.7430861042604598,-0.117885488108374
17,1.1860439580415612,0.793731538620165,0.8496616263681953,-0.1926796777648017
18,0.7531861775515005,0.6679096174317033,0.4890511604145073,0.5280505371939468
19,0.7642010113339663,0.7131320610839451,1.026337031505178,0.02427332947661144
20,0.7257355380623659,0.8018986442629803,0.8007518823469523,0.0116312268246016
21,0.901729714259845,0.8287835209447504,0.8681228175697158,0.5058122937966884
22,1.0324806978133336,0.8979616165288591,1.1300414492006965,0.6217954013898684
23,1.0308563854691386,0.7266763357960876,0.7550567198556485,-0.07120675083760802
24,0.6311296957160298,0.6913387149060883,0.2496145397219023,-0.5878257961370199
25,0.7941203381055827,0.703941723769588,0.6083226299177468,0.3722514381596108
26,0.7827835809651248,0.8803237137303846,0.5434680505179678,0.27041466313363466
27,1.100786069049842,0.6322473894449162,0.8105967791010585,-0.14490811477148055
28,1.0481568937650358,0.5852413746949585,1.1752091381090417,0.472296844493573
29,0.6194778030968201,0.8281959121959169,0.5794798821124836,0.4837745624346746
30,0.7902871678292137,0.6612109413679752,0.5549698442083024,0.39044819187199625
31,0.7811549831476218,0.6765330492069455,0.5971482202303299,0.0012767526116600552
32,0.8513814602743159,0.7448441351384959,0.6676354588740476,0.2722716008369925
33,1.0096391557469702,0.7848170646180462,0.7167286028873068,0.18326813996865976
34,0.9820790725112,0.9294166584501669,0.6698439071636756,-0.23973485319099064
35,0.9728484095444436,0.9351320153827886,0.6872257882408338,0.4170031255739429
36,0.8751840823450663,0.9347221567214696,0.6672055306847271,0.11174222025079374
37,0.4687398697214145,0.7592004137619947,-0.3634335479557799,
38,,,1.255787990398379,
39,,,,
40,,,,
