,distracting minus focus increasing,own choice minus focus increasing,background noise minus focus increasing,own choice minus distracting,background noise minus distracting,background noise minus own choice
0,0.004918032786885247,0.0,0.004918032786885247,-0.004918032786885247,0.0,0.004918032786885247
1,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
2,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
3,-0.005081967213114753,-0.009999999999999998,-0.005081967213114753,-0.0049180327868852455,0.0,0.0049180327868852455
4,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
5,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
6,0.0049180327868852455,0.009999999999999998,0.0049180327868852455,0.005081967213114753,0.0,-0.005081967213114753
7,0.0049180327868852455,0.009999999999999998,0.0049180327868852455,0.005081967213114753,0.0,-0.005081967213114753
8,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
9,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
10,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
11,0.014918032786885251,0.0,0.0049180327868852455,-0.014918032786885251,-0.010000000000000005,0.0049180327868852455
12,0.0049180327868852455,0.009999999999999998,0.0049180327868852455,0.005081967213114753,0.0,-0.005081967213114753
13,0.014918032786885247,0.019999999999999997,0.0049180327868852455,0.005081967213114751,-0.010000000000000002,-0.015081967213114753
14,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
15,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
16,,,,-0.0049180327868852455,0.0,0.0049180327868852455
17,0.004918032786885247,8.673617379884035e-19,0.004918032786885247,-0.0049180327868852455,0.0,0.0049180327868852455
18,-0.005081967213114753,-0.009999999999999998,-0.005081967213114753,-0.0049180327868852455,0.0,0.0049180327868852455
19,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
20,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
21,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
22,0.0049180327868852455,0.009999999999999998,0.0049180327868852455,0.005081967213114753,-2.168404344971009e-19,-0.005081967213114753
23,0.014918032786885247,0.0,,-0.014918032786885247,,
24,0.0049180327868852455,0.0,0.004918032786885246,-0.0049180327868852455,4.336808689942018e-19,0.004918032786885246
25,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
26,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
27,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
28,0.0049180327868852455,0.009999999999999998,0.0049180327868852455,0.005081967213114753,0.0,-0.005081967213114753
29,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
30,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
31,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
32,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
33,0.0049180327868852455,0.0,0.0049180327868852455,-0.0049180327868852455,0.0,0.0049180327868852455
34,0.0049180327868852455,0.0,0.014918032786885251,-0.0049180327868852455,0.010000000000000005,0.014918032786885251
35,0.0049180327868852455,0.009999999999999998,0.0049180327868852455,0.005081967213114753,0.0,-0.005081967213114753
36,0.0049180327868852455,0.0,0.016029143897996357,-0.0049180327868852455,0.011111111111111112,0.016029143897996357
37,0.05491803278688524,,0.0049180327868852455,,-0.049999999999999996,
38,,,0.017418032786885248,,,
39,,,,,,
40,,,,,,
