,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,0.030418943533697635,0.06958105646630237,0.0345856102003643,0.039162112932604735,0.004166666666666666,-0.03499544626593807
1,0.04819672131147541,-0.018196721311475407,0.05041894353369764,-0.06639344262295083,0.0022222222222222296,0.06861566484517305
2,0.029307832422586527,-0.028196721311475402,0.008196721311475414,-0.05750455373406193,-0.021111111111111112,0.036393442622950814
3,0.14264116575591984,0.041803278688524584,0.008196721311475409,-0.10083788706739524,-0.13444444444444442,-0.03360655737704917
4,0.0493078324225865,0.001803278688524576,-0.0218032786885246,-0.04750455373406193,-0.07111111111111111,-0.023606557377049177
5,0.06819672131147542,-0.018196721311475407,0.028196721311475416,-0.08639344262295083,-0.04000000000000001,0.04639344262295082
6,0.007085610200364301,-0.008196721311475412,-0.0329143897996357,-0.015282331511839713,-0.04,-0.024717668488160288
7,-0.02069216757741348,0.021803278688524594,-0.011803278688524588,0.04249544626593807,0.00888888888888889,-0.03360655737704918
8,0.017085610200364303,-0.039307832422586515,0.007085610200364308,-0.05639344262295082,-0.009999999999999995,0.04639344262295082
9,0.00930783242258652,0.011803278688524592,0.050418943533697635,0.002495446265938072,0.04111111111111111,0.038615664845173044
10,-0.021803278688524587,0.004025500910746813,0.03819672131147541,0.0258287795992714,0.06,0.0341712204007286
11,0.03930783242258655,-0.0381967213114754,-0.010692167577413467,-0.07750455373406195,-0.05000000000000002,0.02750455373406193
12,-0.052914389799635704,-0.04930783242258653,-0.012914389799635703,0.003606557377049173,0.04,0.03639344262295083
13,-0.03846994535519127,-0.0459744990892532,-0.0818032786885246,-0.0075045537340619264,-0.04333333333333333,-0.0358287795992714
14,0.01819672131147542,-0.028196721311475402,0.00930783242258653,-0.04639344262295082,-0.00888888888888889,0.03750455373406193
15,-0.0729143897996357,-0.06819672131147542,-0.04958105646630237,0.004717668488160288,0.023333333333333334,0.018615664845173047
16,0.01819672131147542,-0.0170856102003643,-0.011803278688524587,-0.03528233151183972,-0.030000000000000006,0.005282331511839713
17,0.007085610200364301,0.050692167577413474,0.007085610200364301,0.043606557377049174,0.0,-0.043606557377049174
18,-0.0529143897996357,-0.009307832422586523,-0.0729143897996357,0.043606557377049174,-0.02,-0.06360655737704918
19,0.019307832422586522,0.011803278688524588,-0.00180327868852459,-0.007504553734061933,-0.021111111111111112,-0.013606557377049178
20,0.037085610200364306,0.0029143897996357013,0.017085610200364303,-0.034171220400728605,-0.020000000000000004,0.014171220400728601
21,-0.001803278688524583,-0.01819672131147541,0.050418943533697635,-0.016393442622950827,0.05222222222222222,0.06861566484517305
22,0.04930783242258652,0.08180327868852458,0.0681967213114754,0.03249544626593806,0.018888888888888886,-0.013606557377049175
23,-0.004025500910746799,-0.00041894353369762577,-0.004025500910746799,0.003606557377049173,0.0,-0.003606557377049173
24,0.007085610200364301,0.040692167577413486,0.007085610200364301,0.033606557377049186,0.0,-0.033606557377049186
25,0.04597449908925318,0.051803278688524586,0.005974499089253196,0.0058287795992714025,-0.03999999999999999,-0.04582877959927139
26,-0.0329143897996357,-0.00930783242258652,-0.0329143897996357,0.02360655737704918,0.0,-0.02360655737704918
27,0.047085610200364295,-0.020418943533697623,0.0370856102003643,-0.06750455373406192,-0.009999999999999995,0.05750455373406192
28,-0.011803278688524585,-0.017085610200364296,0.050418943533697615,-0.005282331511839711,0.0622222222222222,0.06750455373406192
29,0.03930783242258652,-0.04041894353369763,-0.04291438979963569,-0.07972677595628415,-0.08222222222222221,-0.002495446265938065
30,-0.011803278688524585,-0.05819672131147541,-0.021803278688524587,-0.04639344262295082,-0.010000000000000002,0.03639344262295082
31,-0.03180327868852459,-0.05819672131147541,0.009307832422586537,-0.02639344262295082,0.041111111111111126,0.06750455373406195
32,0.020418943533697633,0.001803278688524583,0.008196721311475415,-0.01861566484517305,-0.012222222222222218,0.0063934426229508325
33,0.02819672131147541,0.03402550091074681,0.03819672131147542,0.005828779599271399,0.010000000000000005,0.004171220400728606
34,0.0781967213114754,0.04180327868852461,0.01819672131147541,-0.036393442622950786,-0.059999999999999984,-0.0236065573770492
35,0.03708561020036429,-0.02819672131147541,-0.0129143897996357,-0.06528233151183971,-0.04999999999999999,0.015282331511839711
36,0.04819672131147541,-0.007085610200364302,0.02319672131147541,-0.055282331511839714,-0.025,0.030282331511839712
37,,,,,,
38,,,,,,
39,,,,,,
40,,,,,,
