PID,distr-focus avg,distr-focus std,own-focus avg,own-focus std,office-focus avg,office-focus std,own-distr avg,own-distr std,office-distr avg,office-distr std,office-own avg,office-own std,focus-distr avg,focus-distr std,focus-own avg,focus-own std,focus-office avg,focus-office std,distr-own avg,distr-own std,distr-office avg,distr-office std,own-office avg,own-office std
P01,0.18297492718309277,0.386306343706414,0.02604815616638,0.16162902512892913,0.7422485846463477,0.8490309615047589,-0.15692677101671276,0.44655127224612073,0.559273657463255,1.011977523866196,0.716200428479968,0.914406761241361,-0.18297492718309277,0.386306343706414,-0.02604815616638,0.16162902512892913,-0.7422485846463477,0.8490309615047589,0.15692677101671276,0.44655127224612073,-0.559273657463255,1.011977523866196,-0.716200428479968,0.914406761241361
P02,0.021521079347470724,6.025919361285549,-0.24307135463283444,5.109518054895383,-0.11875436171990515,5.129135894316098,-0.264592433980305,3.299263794553164,-0.14027544106737572,3.335397569326382,0.12431699291292929,0.27627779808020025,-0.021521079347470724,6.025919361285549,0.24307135463283444,5.109518054895383,0.11875436171990515,5.129135894316098,0.264592433980305,3.299263794553164,0.14027544106737572,3.335397569326382,-0.12431699291292929,0.27627779808020025
P03,-1.6611275730169135,14.251438813638432,-1.9866131882933733,13.733046052728229,-5.031396942602787,21.921353512970455,-0.3254856152764593,4.34386888492372,-3.3702693695858725,16.826488363877882,-3.044783754309414,16.001128334750803,1.6611275730169135,14.251438813638432,1.9866131882933733,13.733046052728229,5.031396942602787,21.921353512970455,0.3254856152764593,4.34386888492372,3.3702693695858725,16.826488363877882,3.044783754309414,16.001128334750803
P04,-0.330540008074327,5.283237043011849,0.3759012767971438,5.564931777260542,0.3103869493382638,4.708060591100386,0.7064412848714711,5.764962179830192,0.6409269574125911,4.152834874394832,-0.06551432745887976,5.762080718741613,0.330540008074327,5.283237043011849,-0.3759012767971438,5.564931777260542,-0.3103869493382638,4.708060591100386,-0.7064412848714711,5.764962179830192,-0.6409269574125911,4.152834874394832,0.06551432745887976,5.762080718741613
P05,0.9492277731655081,2.2864787758749334,0.5470934609538869,2.118838138377052,0.6211801595871776,2.215055651045492,-0.4021343122116209,1.0756613436187734,-0.3280476135783301,1.1124648667630435,0.07408669863329073,0.4464878451044469,-0.9492277731655081,2.2864787758749334,-0.5470934609538869,2.118838138377052,-0.6211801595871776,2.215055651045492,0.4021343122116209,1.0756613436187734,0.3280476135783301,1.1124648667630435,-0.07408669863329073,0.4464878451044469
P07,0.16874904426737378,5.127370220608122,1.0823634568647544,9.784873854890831,1.7488010826193638,5.145003174899571,0.9136144125973806,9.584630293914175,1.5800520383519896,4.706524470589642,0.6664376257546094,9.351036809606699,-0.16874904426737378,5.127370220608122,-1.0823634568647544,9.784873854890831,-1.7488010826193638,5.145003174899571,-0.9136144125973806,9.584630293914175,-1.5800520383519896,4.706524470589642,-0.6664376257546094,9.351036809606699
P08,0.7534944992957276,2.4419187417178123,1.015353487314804,2.913578796158476,0.9010965065700879,2.535641502834202,0.2618589880190764,1.8049652963998282,0.14760200727436018,0.7964657268826045,-0.1142569807447163,1.6489563685464848,-0.7534944992957276,2.4419187417178123,-1.015353487314804,2.913578796158476,-0.9010965065700879,2.535641502834202,-0.2618589880190764,1.8049652963998282,-0.14760200727436018,0.7964657268826045,0.1142569807447163,1.6489563685464848
P10,-8.930391335066224,36.8775040175724,-8.178277472956227,32.805640834954,-7.670158001568093,33.21512370331751,0.7521138621099975,14.676829770205261,1.2602333334981337,13.349189860184516,0.5081194713881367,8.508187994100721,8.930391335066224,36.8775040175724,8.178277472956227,32.805640834954,7.670158001568093,33.21512370331751,-0.7521138621099975,14.676829770205261,-1.2602333334981337,13.349189860184516,-0.5081194713881367,8.508187994100721
P12,2.2869978711833627,9.286629196645215,-2.225633846328204,28.403890148420064,2.42353155172299,9.332980509128948,-4.512631717511569,26.45169679058898,0.1365336805396275,2.238959538691221,4.649165398051193,26.50606995599504,-2.2869978711833627,9.286629196645215,2.225633846328204,28.403890148420064,-2.42353155172299,9.332980509128948,4.512631717511569,26.45169679058898,-0.1365336805396275,2.238959538691221,-4.649165398051193,26.50606995599504
P13,0.157475259169838,2.4106340178903958,0.3680676778782612,2.548988583211454,0.49628666371291125,2.4128290606637313,0.21059241870842307,0.8802659519883688,0.33881140454307307,0.33631000129341154,0.12821898583465002,0.8851947277333795,-0.157475259169838,2.4106340178903958,-0.3680676778782612,2.548988583211454,-0.49628666371291125,2.4128290606637313,-0.21059241870842307,0.8802659519883688,-0.33881140454307307,0.33631000129341154,-0.12821898583465002,0.8851947277333795
P14,-0.05221092612896094,0.1411656942526082,-0.09012465465971795,0.19889214059215576,0.08634717500037627,2.149723268266393,-0.03791372853075701,0.14350000773796523,0.13855810112933714,2.163812125832089,0.1764718296600942,2.1811489145139595,0.05221092612896094,0.1411656942526082,0.09012465465971795,0.19889214059215576,-0.08634717500037627,2.149723268266393,0.03791372853075701,0.14350000773796523,-0.13855810112933714,2.163812125832089,-0.1764718296600942,2.1811489145139595
P15,0.19783241623871847,0.3366944621158119,0.12105961873400672,0.28407153984565137,0.25127766172425536,0.3188188885397198,-0.07677279750471178,0.277235519620553,0.05344524548553685,0.3040930186082841,0.13021804299024858,0.2660886796894714,-0.19783241623871847,0.3366944621158119,-0.12105961873400672,0.28407153984565137,-0.25127766172425536,0.3188188885397198,0.07677279750471178,0.277235519620553,-0.05344524548553685,0.3040930186082841,-0.13021804299024858,0.2660886796894714
