,distracting minus focus increasing,own choice minus focus increasing,background noise minus focus increasing,own choice minus distracting,background noise minus distracting,background noise minus own choice
0,0.04359441408621729,0.011961141469338202,0.03154219793564051,-0.031633272616879086,-0.012052216150576778,0.01958105646630231
1,0.03877959927140248,-0.011001821493624761,-0.0014207650273224542,-0.04978142076502724,-0.040200364298724936,0.009581056466302307
2,0.0065573770491802325,-0.022112932604735888,0.006357012750455318,-0.02867030965391612,-0.00020036429872491435,0.028469945355191206
3,-0.024553734061930836,-0.03211293260473586,-0.02253187613843357,-0.007559198542805026,0.0020218579234972667,0.009581056466302293
4,-0.0056648451730419505,-0.013224043715846977,0.007468123861566429,-0.007559198542805026,0.01313296903460838,0.020692167577413406
5,-0.0023315118397086373,-0.042112932604735885,0.005245901639344186,-0.03978142076502725,0.007577413479052823,0.04735883424408007
6,-0.015664845173041952,0.026775956284153024,0.03746812386156642,0.04244080145719498,0.053132969034608374,0.010692167577413397
7,-0.03344262295081977,-0.019890710382513645,-0.0025318761384335794,0.013551912568306124,0.03091074681238619,0.017358834244080065
8,-0.04566484517304194,-0.05322404371584698,-0.01475409836065579,-0.00755919854280504,0.030910746812386147,0.03846994535519119
9,-0.025664845173041947,-0.011001821493624761,-0.004754098360655795,0.014663023679417186,0.020910746812386152,0.006247723132968966
10,0.05655737704918027,0.03899817850637523,0.07191256830601087,-0.017559198542805042,0.015355191256830589,0.03291438979963563
11,-0.0034426229508197487,0.01899817850637523,0.017468123861566417,0.02244080145719498,0.020910746812386166,-0.0015300546448088134
12,-0.03455373406193086,0.036775956284153026,-0.013642987249544665,0.07132969034608388,0.020910746812386194,-0.05041894353369769
13,-0.035664845173041956,-0.05322404371584698,-0.013642987249544679,-0.01755919854280502,0.022021857923497277,0.0395810564663023
14,-0.04233151183970864,-0.06322404371584699,-0.0647540983606558,-0.020892531876138355,-0.02242258652094717,-0.0015300546448088134
15,0.01655737704918024,0.01233151183970857,0.027468123861566433,-0.0042258652094716714,0.010910746812386192,0.015136612021857863
16,-0.023442622950819766,0.018998178506375245,-0.0025318761384335725,0.04244080145719501,0.020910746812386194,-0.021530054644808817
17,-0.01677595628415307,-0.03433515482695809,-0.03253187613843356,-0.01755919854280502,-0.015755919854280487,0.0018032786885245344
18,0.027668488160291355,0.06010928961748635,0.08080145719489976,0.032440801457194995,0.05313296903460841,0.020692167577413413
19,-0.041220400728597534,0.03233151183970856,-0.011420765027322463,0.0735519125683061,0.02979963570127507,-0.04375227686703102
20,-0.023442622950819732,-0.048779599271402525,0.03857923497267754,-0.025336976320582794,0.06202185792349728,0.08735883424408007
21,0.005446265938069166,-0.07989071038251364,-0.03030965391621135,-0.0853369763205828,-0.03575591985428052,0.04958105646630229
22,-0.08455373406193083,-0.012112932604735872,0.036357012750455324,0.07244080145719495,0.12091074681238614,0.048469945355191196
23,-0.04566484517304198,-0.03211293260473587,0.007468123861566429,0.01355191256830611,0.05313296903460841,0.0395810564663023
24,0.008779599271402476,0.03899817850637523,-0.012531876138433568,0.030218579234972752,-0.021311475409836043,-0.051530054644808795
25,0.08877959927140247,0.12122040072859745,0.08857923497267753,0.03244080145719498,-0.00020036429872495598,-0.03264116575591994
26,0.005446265938069149,-0.04211293260473588,0.03635701275045532,-0.04755919854280503,0.030910746812386168,0.0784699453551912
27,-0.0056648451730419574,0.015664845173041904,-0.0658652094717669,0.02132969034608386,-0.06020036429872494,-0.08153005464480881
28,0.01877959927140247,-0.009890710382513657,0.0074681238615664225,-0.028670309653916128,-0.011311475409836048,0.01735883424408008
29,-0.08844262295081973,-0.16211293260473586,-0.1647540983606558,-0.07367030965391615,-0.07631147540983606,-0.002641165755919911
30,-0.04788706739526416,0.01566484517304191,-0.0058652094717668996,0.06355191256830607,0.04202185792349726,-0.02153005464480881
31,-0.044553734061930896,-0.022112932604735895,-0.04253187613843357,0.022440801457195,0.002021857923497322,-0.020418943533697678
32,0.008779599271402469,0.020109289617486342,0.03969034608378864,0.011329690346083873,0.030910746812386168,0.019581056466302295
33,-0.08344262295081975,-0.04211293260473588,-0.052531876138433575,0.041329690346083865,0.030910746812386175,-0.01041894353369769
34,-0.023442622950819746,0.10122040072859746,-0.04253187613843356,0.1246630236794172,-0.019089253187613814,-0.14375227686703101
35,-0.012331511839708632,0.018998178506375227,-0.044754098360655796,0.03132969034608386,-0.032422586520947164,-0.06375227686703103
36,-0.00010928961748642163,0.052331511839708564,0.03524590163934419,0.052440801457194985,0.03535519125683061,-0.01708561020036437
37,0.0553228091479457,0.038041388382918456,,-0.017281420765027238,,
38,,,,,,
39,,,,,,
40,,,,,,
