PID,distr-focus avg,distr-focus std,own-focus avg,own-focus std,office-focus avg,office-focus std,own-distr avg,own-distr std,office-distr avg,office-distr std,office-own avg,office-own std,focus-distr avg,focus-distr std,focus-own avg,focus-own std,focus-office avg,focus-office std,distr-own avg,distr-own std,distr-office avg,distr-office std,own-office avg,own-office std
P01,0.005165165165165163,0.03334656015476314,0.016936936936936944,0.03707562040823704,0.016839339339339343,0.0453180540548755,0.011771771771771774,0.03545543284672999,0.01167417417417417,0.04352983889128156,-9.759759759759917e-05,0.05060883145646575,-0.005165165165165163,0.03334656015476314,-0.016936936936936944,0.03707562040823704,-0.016839339339339343,0.0453180540548755,-0.011771771771771774,0.03545543284672999,-0.01167417417417417,0.04352983889128156,9.759759759759917e-05,0.05060883145646575
P02,0.001766381766381766,0.019209970814907256,0.005067155067155068,0.01938763089079961,0.017530525030525036,0.05283237133868418,0.0033007733007733007,0.02212298849044021,0.015764143264143268,0.05509545340719982,0.012463369963369966,0.053829873272117745,-0.001766381766381766,0.019209970814907256,-0.005067155067155068,0.01938763089079961,-0.017530525030525036,0.05283237133868418,-0.0033007733007733007,0.02212298849044021,-0.015764143264143268,0.05509545340719982,-0.012463369963369966,0.053829873272117745
P03,0.004918032786885244,0.0033806170189140668,0.0017142857142857138,0.005598833697790121,0.004949778818631276,0.003478183092013292,-0.0032037470725995304,0.004462999814803803,3.174603174603175e-05,0.0034781830920132934,0.003235493104345563,0.005667889246088078,-0.004918032786885244,0.0033806170189140668,-0.0017142857142857138,0.005598833697790121,-0.004949778818631276,0.003478183092013292,0.0032037470725995304,0.004462999814803803,-3.174603174603175e-05,0.0034781830920132934,-0.003235493104345563,0.005667889246088078
P04,0.012782454585733268,0.07358677912393026,0.029543876429122328,0.0758627203258123,0.043826713129991826,0.06572099839480827,0.016761421843389065,0.066850566323281,0.03104425854425856,0.06343687779570319,0.014282836700869498,0.06525526064130233,-0.012782454585733268,0.07358677912393026,-0.029543876429122328,0.0758627203258123,-0.043826713129991826,0.06572099839480827,-0.016761421843389065,0.066850566323281,-0.03104425854425856,0.06343687779570319,-0.014282836700869498,0.06525526064130233
P05,0.015560970806872448,0.02122058850360901,0.017693102939004578,0.029911990231210373,0.026687096932998568,0.029498127209676345,0.0021321321321321313,0.02721456456415036,0.011126126126126122,0.03080731296256483,0.008993993993993993,0.03569881000350428,-0.015560970806872448,0.02122058850360901,-0.017693102939004578,0.029911990231210373,-0.026687096932998568,0.029498127209676345,-0.0021321321321321313,0.02721456456415036,-0.011126126126126122,0.03080731296256483,-0.008993993993993993,0.03569881000350428
P07,-0.040436806097666735,0.23701438738505526,0.1241133259365272,0.30338507121263647,-0.005365510945827418,0.28825904218938847,0.16455013203419397,0.13927345023374743,0.03507129515183933,0.2507949938879769,-0.12947883688235465,0.22474570252407552,0.040436806097666735,0.23701438738505526,-0.1241133259365272,0.30338507121263647,0.005365510945827418,0.28825904218938847,-0.16455013203419397,0.13927345023374743,-0.03507129515183933,0.2507949938879769,0.12947883688235465,0.22474570252407552
P08,-0.0019219219219219214,0.01100443884306816,-0.0006606606606606602,0.012057197296107738,-0.00012012012012011963,0.014004107752829948,0.0012612612612612614,0.00953773798777262,0.001801801801801802,0.01086315323413411,0.0005405405405405409,0.012790818835709048,0.0019219219219219214,0.01100443884306816,0.0006606606606606602,0.012057197296107738,0.00012012012012011963,0.014004107752829948,-0.0012612612612612614,0.00953773798777262,-0.001801801801801802,0.01086315323413411,-0.0005405405405405409,0.012790818835709048
P10,-0.013087267595464388,0.037099356438272876,-0.004465284957088225,0.05048037627146442,-0.0019112555178129515,0.04577982622494196,0.008621982638376161,0.04370581066143564,0.011176012077651438,0.03641292320112635,0.0025540294392752735,0.0438702047537438,0.013087267595464388,0.037099356438272876,0.004465284957088225,0.05048037627146442,0.0019112555178129515,0.04577982622494196,-0.008621982638376161,0.04370581066143564,-0.011176012077651438,0.03641292320112635,-0.0025540294392752735,0.0438702047537438
P12,0.03409934524688625,0.040839030166539246,-0.01701324275094768,0.03619967849345262,0.020331437995372435,0.033839626853303155,-0.05111258799783393,0.040405313339991075,-0.013767907251513807,0.040294845519946804,0.037344680746320115,0.03703076537002978,-0.03409934524688625,0.040839030166539246,0.01701324275094768,0.03619967849345262,-0.020331437995372435,0.033839626853303155,0.05111258799783393,0.040405313339991075,0.013767907251513807,0.040294845519946804,-0.037344680746320115,0.03703076537002978
P13,-0.004480135873578495,0.033587457577132634,-0.0016723280657706845,0.03411607023956501,-0.011242307881652142,0.03435564058156243,0.002807807807807809,0.023321871182244512,-0.006762172008073647,0.02175509353934652,-0.009569979815881457,0.022872634120841007,0.004480135873578495,0.033587457577132634,0.0016723280657706845,0.03411607023956501,0.011242307881652142,0.03435564058156243,-0.002807807807807809,0.023321871182244512,0.006762172008073647,0.02175509353934652,0.009569979815881457,0.022872634120841007
P14,-0.005991606360458824,0.04218428051456538,-0.027085979422045013,0.0370296299034717,-0.04271855188521855,0.04355414854807334,-0.02109437306158618,0.04061616792017611,-0.03672694552475974,0.03867583411471293,-0.015632572463173552,0.030976696917976013,0.005991606360458824,0.04218428051456538,0.027085979422045013,0.0370296299034717,0.04271855188521855,0.04355414854807334,0.02109437306158618,0.04061616792017611,0.03672694552475974,0.03867583411471293,0.015632572463173552,0.030976696917976013
