,focus,distr,own,office
0,0.5533071435840599,0.2794939453087745,0.21748344873742007,0.5538765308796366
1,0.1736330774424337,0.2078125065564655,0.16350247478175264,0.1520739436923848
2,0.3571759485465489,0.2235159981393876,0.12999406307850675,0.55654001579848
3,0.4781820038365082,0.19268645894950406,0.1694143233153991,-0.4996720542339629
4,0.2038843428889731,0.09470592993528612,0.19379578051518573,0.5513001209372396
5,0.2752048127003834,0.171555220441024,0.13599868086889108,0.29628428938233803
6,0.4709045330687402,0.2369458786878945,0.13610198393185075,0.5727059620225924
7,0.5332612945272176,0.17580098298296126,0.39160177527953133,0.2901095440313034
8,0.2138715181781569,0.3203918504494192,0.17727758997811102,0.1801588207346455
9,1.0170606441592245,0.44487039012748253,0.2131047248680631,0.2966415752642413
10,0.32279018030759776,0.3039339478688268,0.30652501308939994,0.3001791885235412
11,0.31549045184475216,0.4117486682008138,0.5745523949777761,0.3222164056786607
12,0.2979599072362101,0.3461255717618394,0.34480854390610544,0.3217742066692121
13,0.3575777681823609,0.4704756083456528,0.21955565138396715,-4.932196927029255
14,0.5995569821085697,0.4701596262802245,0.30083287593808666,0.5651348203113639
15,0.3383041638734693,0.295912519923726,0.2399208502085176,1.329438278411344
16,0.3676268415413581,0.2536759641879916,0.3779341648528724,3.1122776618839354
17,0.10781761024405168,0.25679068745539674,0.14628769742728176,1.9349092954866884
18,0.37075976512098735,0.3635138487617212,0.4517887720466766,0.3715541435863572
19,0.4434254769062156,0.39479299065515006,0.21684837037903565,1.26678594221268
20,0.28503025576303803,0.2655165246899394,0.20213614447223802,0.9615317966151312
21,0.2352940034941996,0.2696961700756431,0.16021016077729694,0.4541229835165042
22,0.3128048171668569,0.31232145892166063,0.1796531746067362,0.30242537070758896
23,0.4021593930268035,0.39845819569798174,0.2579977135992623,2.4138645246850507
24,0.3879157870729026,0.3177167891832515,0.7569485692886204,-1.8860147431955103
25,0.32010378554990226,0.5049416234109034,0.4057485386822814,0.4675984003330919
26,0.25585416177345005,0.23699450942236425,0.4400963814970748,0.6157092184827769
27,0.274214545343497,0.3774987173260193,0.475274471065036,1.870506067240771
28,0.28698377884235543,0.4797638750192552,0.13780307855792315,0.2983806323573377
29,0.7087620909214722,0.3106948579117869,0.2793929166318007,0.5934035327563403
30,0.3106701174870836,0.3572038149601284,0.44938260957146897,0.586653275691062
31,0.3835588746883528,0.4235441206487863,0.4365381567578864,0.9833369277578168
32,0.3211654368182361,0.25641328748166337,0.4060256250472981,0.7811234935408743
33,0.25823472091972177,0.2847816966650845,0.3116468951985193,0.7010942439971389
34,0.2770556337431665,0.1903873659527593,0.30552239268347525,-29.67718909157557
35,0.3351385390825191,0.2439866533230643,0.39362094016409493,0.588956467757204
36,0.30281931049564953,0.2541188282509065,0.5510743016583248,0.8863042667669885
37,1.0544441359835353,0.298173893855718,-2.8475992583020977,
38,,,0.4661065292392095,
39,,,,
40,,,,
