,task 1,task 2,task 3,task 4
0,-0.5650993885785475,0.4634231676186454,-3.6017180939554763,0.8356395424959614
1,1.728451997026281,1.4281250983147076,-0.156020687417189,0.32702327841971346
2,1.9881567369287332,1.8952048818879488,11.37006157980174,0.22079916644516528
3,1.6995231265055504,50.66677447198588,0.1310384126737524,0.10774067100821748
4,2.5030767621826264,2.519771743719448,-3.4642209163226325,-13.221758935496394
5,-0.2351177738945573,36.738990556390966,-0.4877512946003154,0.916399655416207
6,-2.8018039963446766,4.9411085096452165,6.8069499191813385,-0.7107259688077338
7,0.13556492346580584,2.420322074620201,-0.8154533579999277,0.3727672403622677
8,-0.6222624569101751,0.5087915461769551,0.5161655556401572,0.1734442891394831
9,1.3403286185528194,-3.0882779802014646,0.3965627100564809,0.5944846335197627
10,-1.1970094198438912,-0.6468661544194019,-1.2439230404878057,0.09398798399401934
11,2.7844945821652884,-0.6679361883505514,-0.17001723414408842,0.21112933661966027
12,-0.9289442672545829,0.20430208066961209,-0.14912351297599893,-1.0396163599672978
13,-1.4481163413867972,-0.01004482145513845,47.319645057049186,0.22024557283212245
14,0.4708355310820493,-3.68763578562779,-1.2144714922520377,0.09408927983708616
15,0.98971850718447,5.40764342816621,-2.7848293540793456,-0.4480952629179046
16,0.8117868324335323,5.8248945982732065,-2.011707308358333,-4.705650474191317
17,1.4863747146992827,8.301561587134518,-1.7669327803967356,1.549125615213737
18,3.5635902271991724,-22.343355634905997,2.8157421208268607,-3.866809098814511
19,1.4552170781011713,4.084401012727361,2.2891745585174093,3.979761236578058
20,0.5325116327787917,-0.462007548120509,1.8263179068407425,4.850226267803974
21,2.207942803692771,-0.16527891943969186,5.047362725206859,-9.004160937053351
22,2.9034852176007044,5.507464264373715,3.122806422414877,-0.7307269631070922
23,-1.3721468573706923,-0.023315998839687317,2.297718506834274,0.5016045502273451
24,-1.7908288296423418,0.27774717454730435,2.453397260156963,0.2563701200036928
25,0.89570751841596,0.019991827511520486,2.0750599092653013,0.5999890974967994
26,0.9424640956840762,0.33124451298016044,2.867318034697152,0.5019185575489149
27,1.0667783812883864,4.389378743544842,0.996848241650344,0.03511378958012469
28,0.7967797185425568,-0.8551769067703133,1.8963634238420464,0.5452521890781662
29,0.17965671502283193,-1.6665092934386811,1.3028453376855615,-5.7433306372244175
30,0.5684482887081362,0.5225913952113018,-0.480060324672389,0.8370422725436201
31,0.5462262415725002,-0.6219819423046636,-5.136946749360199,0.4409631853429256
32,0.9384490934180346,-2.291966586608368,0.5207031818288134,-51.929701582218215
33,0.4724391226765732,-1.1102849552416318,1.8481666224933189,0.39880024970005584
34,0.3068058927663813,0.4283856645256842,5.242203660092186,0.4630639648954674
35,-0.8393244186553674,-0.15706764638202325,-7.8111930457244565,1.3831841036635626
36,0.09064793982900904,0.8554701252232424,1.27408903094333,0.08477031304971225
37,,,0.24868344070453424,
38,,,,
39,,,,
40,,,,
