,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,1.5466767062480529,3.345332114194446,1.9373389390634592,1.798655407946393,0.39066223281540635,-1.4079931751309867
1,28.875723155870542,29.198619205604597,29.029769694934902,0.32289604973405395,0.15404653906436028,-0.16884951066969367
2,-2.0858601537941857,-1.5878713285935484,-1.5362104920738806,0.49798882520063703,0.5496496617203048,0.0516608365196678
3,-2.534658868449688,-1.9852254998323011,-2.2965965959657364,0.549433368617387,0.2380622724839515,-0.3113710961334355
4,9.543558637554325,11.116387726921692,9.247589855456814,1.5728290893673669,-0.2959687820975113,-1.8687978714648783
5,45.42706735698664,44.79638022994111,45.8137149338369,-0.6306871270455296,0.3866475768502603,1.01733470389579
6,0.3510626989510236,0.9503312662172833,0.6275669403702107,0.5992685672662597,0.276504241419187,-0.3227643258470726
7,-0.35441480566596695,0.11362098183478908,-0.2727375141973474,0.46803578750075603,0.08167729146861957,-0.38635849603213646
8,-1.564887909699719,-0.44406162562454066,-0.7753597944705456,1.1208262840751784,0.7895281152291733,-0.33129816884600494
9,-0.2733452763691576,-0.19639477748839596,-0.10127343599000593,0.07695049888076166,0.17207184037915169,0.09512134149839002
10,-2.0830506371031836,-0.7951144995578585,-1.4551693737496658,1.2879361375453249,0.6278812633535177,-0.6600548741918073
11,-0.9523306776432952,-0.35014496452620225,-0.7116721040626734,0.6021857131170929,0.2406585735806217,-0.3615271395364712
12,-10.08919424904221,-0.9003539368775719,-9.893642763877587,9.188840312164638,0.19555148516462206,-8.993288827000015
13,0.8094262573024005,0.8305196961761201,0.5554821324963237,0.021093438873719617,-0.25394412480607675,-0.27503756367979637
14,-4.116446949817584,-3.959552927907339,-4.558740633994549,0.15689402191024593,-0.4422936841769638,-0.5991877060872097
15,-1.022122904041373,-0.7533703458937825,-0.779196442935649,0.2687525581475906,0.24292646110572402,-0.025826097041866558
16,-26.945571972351036,-27.36501586340197,-27.40968393883452,-0.4194438910509314,-0.4641119664834844,-0.04466807543255302
17,-0.9371383455961342,0.02764252822100155,-0.7596053515326558,0.9647808738171357,0.17753299406347833,-0.7872478797536574
18,-0.05689357861242805,1.9918674727120544,0.04035556879340341,2.0487610513244823,0.09724914740583146,-1.951511903918651
19,-0.6496072255114728,-0.3717099878196273,-0.6137614141633162,0.2778972376918455,0.035845811348156564,-0.24205142634368892
20,0.017620228438136487,-0.22107691890095327,-0.237747239814195,-0.23869714733908975,-0.2553674682523315,-0.01667032091324172
21,-1.6961847506651404,-1.5569079581725915,-1.7016937783900419,0.13927679249254898,-0.005509027724901361,-0.14478582021745035
22,0.013735825229704068,-0.0968790543366248,-0.20551317919816814,-0.11061487956632887,-0.2192490044278722,-0.10863412486154334
23,-1.2861302609094443,-0.8556333738687527,-0.8167981919239755,0.43049688704069167,0.46933206898546886,0.0388351819447772
24,-0.03089622767195066,0.217128105748446,-0.05078605655155377,0.24802433342039665,-0.01988982887960311,-0.26791416229999976
25,-0.357335691240956,0.177537548716161,-0.2509508876874017,0.534873239957117,0.10638480355355429,-0.4284884364035627
26,-2.6022224522388746,-2.066470502299068,-2.093279273550971,0.5357519499398068,0.5089431786879034,-0.026808771251903396
27,-1.2830044676411736,-0.5780498548357356,-0.9861195276084723,0.704954612805438,0.29688494003270127,-0.40806967277273676
28,-0.4008285034160308,0.09784954104578092,-0.9476650995436053,0.49867804446181174,-0.5468365961275745,-1.0455146405893863
29,0.7588817097260885,1.1492784245781547,-5.79789293142278,0.3903967148520663,-6.556774641148868,-6.9471713560009345
30,-0.586280280821044,-0.43514548096578887,-0.25111545664509083,0.15113479985525513,0.33516482417595317,0.18403002432069804
31,-0.6119987723931978,-0.4968144829297432,-0.5650232708940294,0.1151842894634546,0.046975501499168404,-0.0682087879642862
32,-0.08830167056262117,0.10063360503657282,0.054482809297971224,0.18893527559919399,0.1427844798605924,-0.04615079573860159
33,0.5811133773004544,0.8293166127718559,0.960704572269649,0.24820323547140144,0.3795911949691946,0.13138795949779314
34,12.984255889412902,13.15133801187903,13.13552910535372,0.16708212246612753,0.15127321594081788,-0.01580890652530964
35,0.03715412823174147,0.3219823338843818,0.054504308418324765,0.28482820565264033,0.017350180186583297,-0.26747802546605703
36,-0.3706841519414399,-0.26257854712120277,0.009475006617941872,0.10810560482023712,0.38015915855938176,0.27205355373914464
37,,,,,,
38,,,,,,
39,,,,,,
40,,,,,,
