,focus,distr,own,office
0,0.3634701105132468,0.24365322593262,0.19049296175958635,0.3529752372860107
1,0.41767897619152855,0.20810122854444585,0.14970419319695294,0.02843398078225856
2,0.23954457779467825,0.13313057518815508,0.1648972306920384,0.42379220515978877
3,0.5020829137979789,0.20637343083542786,0.263851879605691,0.4314077530269479
4,0.6154660811686907,0.38263112028845087,0.19519115742308707,0.2384001979994434
5,0.319140316076175,0.3578413080348203,0.440538704033588,0.31119779710110096
6,0.3277688377092855,0.4083005900537461,0.2821820976450363,-2.3052113601800217
7,0.4689305729910195,0.3830360731019753,0.2703768630733021,0.947286549361354
8,0.2377222258927049,0.25523332582169417,0.2621109311400771,2.523593478685312
9,0.40709262101360144,0.37915341970843564,0.33431857121285613,0.8191700428995186
10,0.26016212962861884,0.26760634738279127,0.18117315262476746,0.7078273900658177
11,0.3574821050968302,0.35538982730982116,0.21882544410299926,1.3581449476963199
12,0.35400978631140245,0.4113292062970775,0.5813485539854509,-0.7092081714312092
13,0.2650343535584735,0.3072466133741918,0.4576854262810554,1.243107642861774
14,0.49787293488191386,0.3952293664655211,0.20859799759486192,0.445892082556839
15,0.3471144960877182,0.3903739678044573,0.4429603831646777,0.7849951017244394
16,0.28970007886897897,0.2705974920733739,0.3588362601229087,0.7411088687690066
17,0.30609708641284283,0.2171870096379118,0.3495716664237851,-14.544116311909184
18,0.6786317232395924,0.27614636105331225,-1.1482624783218864,0.8863042667669885
19,,,0.4661065292392095,
20,,,,
