,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.005,-0.005,-0.005,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.01,0.0,0.01,0.0,-0.01
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.005,0.0,0.0,-0.005,-0.005,0.0
6,0.005,0.015,0.0,0.009999999999999998,-0.005,-0.015
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,-0.005,-0.005,-0.005,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.005,0.005,0.0,0.0,-0.005,-0.005
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.005,0.0,0.005,0.0,-0.005
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.005,0.005,0.005,0.005,0.0
18,0.025,0.0,0.005555555555555555,-0.025,-0.019444444444444445,0.005555555555555555
19,,,0.0125,,,
20,,,,,,
