,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.005,0.0,0.0,-0.005,-0.005,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.01,0.0,0.01,0.01
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.005,0.0,0.005,0.0,-0.005
6,0.0,0.005,0.015,0.005,0.015,0.009999999999999998
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.005,0.0,0.0,-0.005,-0.005,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.005,0.005,0.005,0.005,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.005,0.0,0.005,0.005
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.005,-0.005,0.0,0.0,0.005,0.005
18,-0.005555555555555555,0.019444444444444445,-0.005555555555555555,0.025,0.0,-0.025
19,-0.0125,,,,,
20,,,,,,
