,focus,distr,own,office
0,0.025,0.005555555555555555,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.01111111111111111,0.0,0.0,0.0
3,0.0,0.0,0.0,0.005
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.005,0.0,0.0,0.0
8,0.005,0.0,0.005555555555555555,0.0
9,0.0,0.01,0.0,0.0
10,0.0,0.0,0.005,0.0
11,0.0,0.0,0.0,0.005555555555555555
12,0.0,0.01,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.015555555555555557
15,0.0,0.0,0.0,0.03277777777777778
16,0.005,0.0,0.0,0.0
17,0.01,0.0,0.03,0.0
18,0.0,0.0,0.016666666666666666,0.0
19,,,,
20,,,,
