,focus,distr,own,office
0,0.4860309287266214,0.83638076158197,0.9862438535531828,0.7733580547513998
1,-1.7550758917836211,2.7473345333039196,2.143655113075595,0.965814728515136
2,0.9319769242512066,-6.6093105525433185,5.70273398361956,19.936351300541524
3,-2.330953673831025,2.4947410961624863,-3.1121274528349945,12.17243403684338
4,-0.6249031173846995,0.6334996955382093,2.3683577145400427,21.224533442230083
5,2.5412031183356394,3.256281939318452,8.529493076772587,0.7932251558250991
6,-0.5575958646837131,56.420963892503025,-1.7353413669251463,1.7115169547671458
7,-1.3125386384562716,1.4801674049659113,1.6723277267588612,-0.001725059154606634
8,3.654471328503214,-7.772264444500955,1.4546244742444698,1.1478727386683456
9,-0.8203576491793751,-0.6811689291407084,1.0056494265700187,1.6614070109483308
10,-3.641849202877249,1.4715923643702418,-1.5655272270396745,0.09051500972187265
11,0.5298193687376004,-12.487279828812074,1.0466632340859714,4.134734890633093
12,0.3599942477623407,6.127946546177505,0.6859666599233132,-0.21423794330535864
13,-3.325290312061215,3.0040612549507335,1.3296555652607822,0.6043257741424942
14,-7.39985939217261,0.6145938968571214,1.0477266893976935,1.766168907577113
15,-18.297245236463983,1.6276338891505506,1.8690214425322411,86.79907104486631
16,-5.814444573322362,4.82668128466684,1.713314894949724,0.39250161362707237
17,0.9130982005612949,4.873665167904,1.5509760220785203,6.379310195274602
18,0.1308297191177491,3.85592180519006,0.8860037465506013,1.1325010635657105
19,,,,
20,,,,
