,task 1,task 2,task 3,task 4
0,-1.4628931287743345,-3.241741616009035,1.3512248829810447,-5.864535277926914
1,13.48682969622919,-2.771670355293856,1.190154234724043,-19.738626819869104
2,-6.377468278057919,-3.7965518560061082,-1.8138705689381922,-9.358562032382725
3,-3.2574910237265287,-20.010655713935652,-1.3639942992512495,2.819513860142427
4,26.257442902229695,-4.028283887788964,2.998046286958211,-1.091052448849216
5,6.559421993253778,-3.2920855570954326,-14.599694790927838,-3.8493146196475196
6,-6.376744477718438,-81.04919747993019,-9.325830277326538,-3.474961547381814
7,259.08435241719445,-2.3912681781007494,-4.193947763509606,-4.307647967992316
8,-29.56777617084019,-57.80063960602063,-8.029647418613658,-5.888929326687195
9,-94.2459059355539,14.048518194621801,-11.951186183817368,-4.864708794790532
10,-7.1612194206406485,3.671246494803468,-2.661933123205219,-2.9159199959378004
11,-2.309099499914126,-13.042234512358483,-1.960815022970816,-1.4934515481028814
12,-4.1196979106518,-12.505716221111108,-0.6552002624167259,-2.2333951184625556
13,-4.479947067894905,-4.617988323412354,-2.388530277466329,-1.5791416518303198
14,-1.4301328891679184,-3.814573085141826,-22.46807832754299,-6.553611491148759
15,-1.465650804352164,-4.582057580387682,-2.0103510486470815,-2.929747640167878
16,-2.462731243422681,-4.066927731720848,-0.6587906711081992,-1.7148859581460374
17,-1.1645808552172352,-18.520442014125123,-1.5346577803224337,-15.280730698536155
18,-1.1052876502920181,4.042195214396231,-0.038650548509153684,-3.9054495414250754
19,,,,
20,,,,
