,task 1,task 2,task 3,task 4
0,-0.001639344262295082,-0.006557377049180328,-0.001639344262295082,-0.006557377049180328
1,-0.001639344262295082,-0.0015573770491803282,-0.001639344262295082,-0.006557377049180328
2,-0.001639344262295082,-0.006557377049180328,-0.001639344262295082,-0.006557377049180328
3,-0.001639344262295082,-0.006557377049180328,-0.001639344262295082,0.003442622950819671
4,-0.001639344262295082,-0.006557377049180328,-0.001639344262295082,-0.006557377049180328
5,-0.001639344262295082,-0.006557377049180328,0.0033606557377049203,-0.006557377049180328
6,-0.001639344262295082,-0.006557377049180328,0.0033606557377049186,0.008442622950819672
7,-0.001639344262295082,-0.006557377049180328,-0.001639344262295082,-0.006557377049180328
8,-0.001639344262295082,-0.006557377049180329,-0.001639344262295082,-0.006557377049180328
9,-0.001639344262295082,-0.0015573770491803284,-0.001639344262295082,-0.006557377049180328
10,-0.001639344262295082,-0.006557377049180328,-0.001639344262295082,-0.006557377049180328
11,-0.0016393442622950822,-0.006557377049180328,0.0033606557377049186,-0.0015573770491803284
12,-0.0016393442622950817,-0.006557377049180328,-0.001639344262295082,-0.006557377049180328
13,-0.001639344262295082,-0.006557377049180328,-0.001639344262295082,-0.006557377049180328
14,-0.001639344262295082,-0.006557377049180328,-0.001639344262295082,-0.0015573770491803284
15,-0.001639344262295082,-0.006557377049180328,-0.001639344262295082,-0.006557377049180328
16,-0.001639344262295082,-0.006557377049180328,-0.001639344262295082,-0.006557377049180328
17,0.0033606557377049203,-0.006557377049180328,-0.001639344262295082,-0.0015573770491803284
18,0.003916211293260473,-0.006557377049180328,0.023360655737704916,-0.006557377049180328
19,0.01086065573770492,-0.006557377049180328,,
20,,,,
