,focus,distr,own,office
0,0.0050819672131147565,0.03836065573770493,0.04669398907103825,0.029749544626593807
1,0.010637522768670315,0.03836065573770493,0.018916211293260477,0.04947176684881603
2,0.030637522768670315,0.013916211293260478,0.013916211293260478,0.018360655737704925
3,0.030081967213114763,0.019471766848816033,0.02836065573770493,0.03447176684881603
4,0.010081967213114756,0.018360655737704925,0.05391621129326049,0.06891621129326048
5,0.005081967213114755,0.01336065573770492,0.0033606557377049186,0.04391621129326048
6,0.015081967213114757,0.028360655737704934,0.008360655737704923,0.05891621129326048
7,0.03008196721311476,0.05558287795992715,0.01947176684881603,0.03336065573770493
8,0.03008196721311476,0.02836065573770493,0.04947176684881603,0.07169398907103824
9,0.000637522768670312,0.00836065573770492,0.04391621129326048,0.05836065573770492
10,0.0050819672131147565,0.029471766848816028,0.003360655737704921,0.028360655737704916
11,0.031193078324225867,0.04336065573770492,0.0033606557377049186,0.053360655737704925
12,-0.004918032786885246,0.03336065573770493,0.04391621129326048,0.05002732240437159
13,-0.004918032786885246,0.008360655737704918,0.02336065573770492,0.05391621129326049
14,-0.004918032786885246,0.013916211293260474,0.04836065573770493,0.0033606557377049203
15,0.01563752276867031,0.023360655737704926,0.008360655737704918,0.023360655737704926
16,8.196721311475594e-05,0.028360655737704923,0.04391621129326048,0.01891621129326048
17,0.005081967213114756,0.038360655737704925,0.053360655737704925,0.013360655737704924
18,0.01508196721311476,0.048360655737704934,0.04558287795992715,-0.001639344262295082
19,,,,
20,,,,
