,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,-0.15055526769820415,-0.35466891387170474,-0.3207129518183989,-0.20411364617350058,-0.17015768412019472,0.033955962053305866
1,0.18826428133512713,0.09299560686691982,0.17527458667714385,-0.0952686744682073,-0.012989694657983275,0.08227897981022403
2,-0.22486511181278168,-0.28399150069050894,-0.34467062910094837,-0.059126388877727254,-0.11980551728816669,-0.06067912841043943
3,-0.04736301411770727,-0.3000264099754495,-0.18839670134715503,-0.2526633958577422,-0.14103368722944776,0.11162970862829447
4,0.10591323306913691,0.1900074982522708,0.12181417210277978,0.0840942651831339,0.01590093903364287,-0.06819332614949103
5,-0.03473531160777049,0.15188161343717588,0.027681562658656178,0.18661692504494637,0.06241687426642667,-0.1242000507785197
6,-0.15386689415707883,-0.04205332359543934,0.014574714326406113,0.11181357056163949,0.16844160848348494,0.05662803792184545
7,-0.033289411467294805,-0.12336492799920995,-0.39797258159183957,-0.09007551653191515,-0.36468317012454476,-0.2746076535926296
8,-0.40798367526127044,-0.0895522524932566,-0.35382570635554367,0.31843142276801384,0.05415796890572677,-0.26427345386228707
9,-0.3744544825373198,-0.1507190212182834,-0.1824284900269575,0.22373546131903638,0.1920259925103623,-0.03170946880867409
10,-0.31172700711886336,-0.5061262479317081,-0.13571841892009762,-0.19439924081284476,0.17600858819876575,0.3704078290116105
11,-0.19171708769576545,-0.25960721750046123,0.0026472955001578535,-0.06789012980469578,0.1943643831959233,0.2622545130006191
12,-0.031040461737513514,-0.04726140795675804,-0.11896412878495077,-0.016220946219244525,-0.08792366704743726,-0.07170272082819273
13,-0.213138382324503,-0.2429933456930946,-0.45078182165866987,-0.029854963368591614,-0.23764343933416687,-0.20778847596557526
14,-0.289718056762034,-0.12188566055013639,-0.33016563925353115,0.1678323962118976,-0.04044758249149716,-0.20827997870339476
15,-0.20148999214523083,-0.2656879692628725,-0.23863617565459228,-0.06419797711764169,-0.03714618350936144,0.02705179360828025
16,-0.2976388349623326,-0.36957191758314867,-0.3672833157087908,-0.07193308262081605,-0.06964448074645818,0.002288601874357865
17,-0.20539240868171627,-0.3070219440578597,-0.3596971798648915,-0.10162953537614344,-0.15430477118317526,-0.05267523580703182
18,0.05970457872767748,-0.08366706061742296,-0.06498057762179255,-0.14337163934510044,-0.12468515634947003,0.018686482995630416
19,,,,,,
20,,,,,,
