,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,0.20730844252142094,0.3068318940077912,0.535856893915376,0.09952345148637026,0.32854845139395517,0.2290249999075849
1,-0.07989067097314352,0.07966017292524433,0.4055824558301212,0.15955084389838786,0.48547312680326477,0.3259222829048769
2,0.4541565131273989,0.8627096204581681,0.6151673652438963,0.4085531073307692,0.1610108521164974,-0.24754225521427184
3,0.21909066442754466,0.7609479155786505,0.28126228993217367,0.5418572511511057,0.062171625504629,-0.47968562564647677
4,1.1852083322478786,0.04875617113760892,0.08246379244778898,-1.1364521611102698,-1.1027445398000897,0.033707621310180055
5,-0.697083970938957,-0.8045957237648805,-2.410292363205502,-0.10751175282592348,-1.713208392266545,-1.6056966394406216
6,-0.6107526382979025,0.38592948158213275,0.44715103007539136,0.9966821198800352,1.0579036683732939,0.061221548493258615
7,-0.3879043853530074,-0.11554859444655297,-0.7769841911311244,0.27235579090645445,-0.389079805778117,-0.6614355966845715
8,-0.10256411822214961,0.11793843806321395,0.8372068910830242,0.22050255628536358,0.9397710093051738,0.7192684530198102
9,0.046992719525530614,0.8568620576084602,-0.11605616178913983,0.8098693380829296,-0.16304888131467044,-0.9729182193976
10,-0.13157618378548996,-0.6628443533049526,0.10734836617173632,-0.5312681695194628,0.23892454995722628,0.770192719476689
11,1.2144035004301315,1.5864491539908456,1.3549673371887592,0.3720456535607142,0.1405638367586277,-0.23148181680208646
12,0.5437385950442309,1.2661583657895537,-0.28307583745412473,0.7224197707453227,-0.8268144324983557,-1.5492342032436783
13,0.24381773747362673,0.5855997744266388,0.5546168081425809,0.341782036953012,0.31079907066895407,-0.030982966284057945
14,-0.5409500691983676,0.40660124111591545,0.00887049341798904,0.9475513103142831,0.5498205626163566,-0.39773074769792643
15,0.13407765239089836,1.315091948729741,-0.09195059223390373,1.1810142963388426,-0.2260282446248021,-1.4070425409636447
16,-0.18503339125491275,0.5207474509642016,-0.1424185769724703,0.7057808422191144,0.04261481428244246,-0.6631660279366719
17,-0.17852780675334534,0.20996724642258596,-0.0470255580519674,0.3884950531759313,0.13150224870137794,-0.25699280447455336
18,-0.6229010483493728,-0.3666026255004379,-0.4035729405005158,0.2562984228489349,0.21932810784885698,-0.036970315000077913
19,,,,,,
20,,,,,,
