,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,-0.051111111111111135,-0.010238095238095268,-0.02611111111111114,0.04087301587301587,0.024999999999999994,-0.015873015873015872
1,-0.04890873015873018,-0.04476190476190478,-0.03515873015873017,0.004146825396825399,0.013750000000000012,0.009603174603174613
2,0.050555555555555555,0.09182539682539684,0.029444444444444447,0.04126984126984129,-0.02111111111111111,-0.0623809523809524
3,-0.011111111111111113,-0.031111111111111117,-0.023055555555555565,-0.020000000000000004,-0.011944444444444452,0.008055555555555552
4,0.021666666666666654,0.038055555555555565,0.07365079365079365,0.01638888888888891,0.051984126984126994,0.03559523809523808
5,-0.03236111111111111,0.022638888888888875,0.012824074074074071,0.054999999999999986,0.04518518518518518,-0.009814814814814804
6,0.009444444444444436,0.0875925925925926,0.05402777777777777,0.07814814814814816,0.044583333333333336,-0.033564814814814825
7,0.02755952380952381,0.03672619047619047,-0.012996031746031755,0.009166666666666656,-0.04055555555555557,-0.04972222222222222
8,0.06624999999999998,0.06791666666666665,0.006805555555555544,0.0016666666666666774,-0.05944444444444444,-0.061111111111111116
9,-0.020535714285714296,-0.11688492063492065,-0.047043650793650804,-0.09634920634920635,-0.026507936507936508,0.06984126984126984
10,-0.15305555555555556,-0.12138888888888891,-0.13361111111111112,0.031666666666666655,0.019444444444444438,-0.012222222222222218
11,-0.04805555555555556,-0.03194444444444444,0.021111111111111136,0.016111111111111118,0.0691666666666667,0.05305555555555558
12,-0.009365079365079368,-0.00436507936507937,0.08730158730158731,0.0049999999999999975,0.09666666666666668,0.09166666666666667
13,0.02722222222222223,-0.030000000000000013,0.035555555555555535,-0.057222222222222244,0.008333333333333304,0.06555555555555555
14,0.0018253968253968411,-0.017619047619047604,0.029047619047619072,-0.019444444444444445,0.02722222222222223,0.046666666666666676
15,0.03944444444444445,0.04777777777777778,0.10345238095238096,0.008333333333333331,0.06400793650793651,0.05567460317460318
16,0.023888888888888904,-0.048333333333333325,-0.0016666666666666496,-0.07222222222222223,-0.025555555555555554,0.046666666666666676
17,-0.005482804232804228,0.01203703703703704,0.03314814814814816,0.01751984126984127,0.03863095238095239,0.021111111111111122
18,0.12277777777777778,0.16444444444444445,0.026944444444444465,0.041666666666666685,-0.09583333333333331,-0.1375
19,,,,,,
20,,,,,,
