,task 2 minus task 1,task 3 minus task 1,task 4 minus task 1,task 3 minus task 2,task 4 minus task 2,task 4 minus task 3
0,-0.02584780850854501,148.00439151691927,-0.2683629857758343,148.0302393254278,-0.24251517726728924,-148.2727545026951
1,-0.7073059516420129,-1.8107755945984443,0.7630613156018236,-1.1034696429564312,1.4703672672438366,2.573836910200268
2,0.8612623221783315,115.67675180242657,2.2819744508274558,114.81548948024825,1.420712128649124,-113.39477735159912
3,-0.3299858831591088,1.3006970936701934,,1.630682976829302,,
4,-0.40935730330693204,0.06386855996898988,,0.4732258632759219,,
5,-0.8645937022713305,-0.8600162415373342,,0.004577460733996175,,
6,-5.733282718523343,-5.772309643166724,-6.247725773013328,-0.03902692464338128,-0.514443054489985,-0.47541612984660375
7,-0.4495217339677784,-0.0761400528751166,0.015435208805397616,0.3733816810926618,0.464956942773176,0.09157526168051422
8,-12.870942756071338,-13.002605646208993,-12.84169854077993,-0.1316628901376551,0.029244215291407194,0.16090710542906228
9,-0.3772921215597772,-2.187152808444149,-0.26173948084546805,-1.809860686884372,0.11555264071430915,1.9254133275986813
10,0.2763494730208491,-216.29302388842447,2.6003631062175,-216.56937336144532,2.3240136331966506,218.89338699464196
11,1.7958311751004539,1.15045892578354,1.585412600687397,-0.645372249316914,-0.2104185744130569,0.43495367490385706
12,0.04748515318209823,3.6290001105727616,-2.5941605648142647,3.581514957390663,-2.6416457179963633,-6.223160675387026
13,-0.34376550179855003,-3.8196907202692993,2.5583283157057974,-3.475925218470749,2.9020938175043476,6.378019035975097
14,0.12043483005425082,-6.576188385019075,0.13952962174799,-6.696623215073326,0.019094791693739177,6.715718006767065
15,15.703592317511406,-2.078727062414761,17.13468669828785,-17.782319379926168,1.4310943807764467,19.213413760702615
16,-5.646964015250705,-0.40084727123788744,5.9017838299323415,5.246116744012817,11.548747845183048,6.302631101170229
17,1.0637902864033981,2.089031084490891,1.0694953545605812,1.0252407980874927,0.00570506815718308,-1.0195357299303096
18,2.9648212870760062,2.504086818008349,,-0.46073446906765714,,
19,,,,,,
20,,,,,,
