,focus,distr,own,office
0,0.026666666666666665,0.01,0.01,0.03
1,0.015000000000000003,0.015555555555555555,0.025555555555555554,0.005
2,0.010555555555555556,0.005,0.025,0.005
3,0.02,0.034999999999999996,0.010555555555555558,0.0
4,0.025555555555555554,0.01,0.005,0.015000000000000003
5,0.01,0.010555555555555554,0.0,0.0
6,0.015555555555555555,0.030000000000000002,0.01,0.01
7,0.010555555555555556,0.01,0.020000000000000004,0.015
8,0.01611111111111111,0.03,0.04611111111111112,0.02
9,0.02,0.005555555555555555,0.01,0.01111111111111111
10,0.025,0.035555555555555556,0.05055555555555556,0.020555555555555556
11,0.04055555555555555,0.01,0.01,0.005
12,0.005,0.020555555555555556,0.005,0.005
13,0.06416666666666668,0.01,0.005,0.0
14,0.03666666666666666,0.0,0.025,0.005555555555555555
15,0.025555555555555557,0.005,0.04111111111111112,0.005
16,0.005,0.015,0.005,0.005555555555555555
17,0.01,0.01,0.046666666666666676,0.04555555555555556
18,0.036111111111111115,0.0,0.0,0.0
19,,,,
20,,,,
