,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,-5.068511601469204,-0.45736737070923433,3.135662781901782,4.61114423075997,8.204174383370987,3.5930301526110164
1,0.9597710151655183,-0.30199883109220405,0.30923949486056,-1.2617698462577223,-0.6505315203049583,0.6112383259527641
2,-1.4474778494127927,-3.209146446020779,0.03901371621760885,-1.7616685966079864,1.4864915656304016,3.248160162238388
3,1.5580644281229241,-0.4003457700711044,,-1.9584101981940285,,
4,0.8033313947489777,0.740528714699979,,-0.0628026800489988,,
5,0.6698088678902996,0.32076517529463644,,-0.34904369259566315,,
6,1.3594589686057166,-1.9009690726247173,20.555648926962196,-3.260428041230434,19.19618995835648,22.456617999586914
7,4.391849522150575,0.5433663640629793,-0.5434627243783758,-3.8484831580875953,-4.935312246528951,-1.0868290884413552
8,0.4574072104902006,0.14054414153622552,0.07224014898284664,-0.3168630689539751,-0.38516706150735397,-0.06830399255337888
9,0.9345020993221489,-0.36080595777545793,-0.061717881539748165,-1.2953080570976068,-0.996219980861897,0.29908807623570977
10,-0.15971347613094777,-1.1966700575969924,0.1814182314597534,-1.0369565814660446,0.34113170759070116,1.3780882890567459
11,1.699688386877868,-0.07753110097173263,0.8678717653350705,-1.7772194878496008,-0.8318166215427976,0.9454028663068031
12,0.49052555721586244,-0.1492747775681652,-0.5131361879667836,-0.6398003347840276,-1.003661745182646,-0.3638614103986184
13,7.902409263528882,0.08451789013204308,0.6633896633600191,-7.817891373396839,-7.239019600168863,0.578871773227976
14,0.149403843218896,-0.6306237610055865,0.10258624492846069,-0.7800276042244825,-0.0468175982904353,0.7332100059340472
15,-0.5130897118071382,-1.0689189233878078,-0.3889059812120355,-0.5558292115806696,0.12418373059510268,0.6800129421757722
16,-0.8463084354219381,-2.1212926520342212,0.11710108652416584,-1.2749842166122831,0.963409521946104,2.238393738558387
17,-0.2607466214305225,-0.19791515047659403,-0.34680264643717196,0.06283147095392852,-0.08605602500664941,-0.14888749596057793
18,-0.18409492831922475,-0.004505510195073392,,0.17958941812415136,,
19,,,,,,
20,,,,,,
