,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,-0.15344172536180334,-0.4394981054673208,-0.8254586737512282,-0.2860563801055175,-0.6720169483894248,-0.3859605682839073
1,0.43823812471832296,-0.4854967334021628,2.2095003569779514,-0.9237348581204858,1.7712622322596285,2.6949970903801144
2,1.4678284690153536,-0.14547093626634844,-0.04212740894946102,-1.613299405281702,-1.5099558779648146,0.1033435273168874
3,0.1149263652478088,-0.47417810485004475,-2.0169942984765674,-0.5891044700978536,-2.1319206637243764,-1.542816193626523
4,1.631638692036702,-0.4518998257378345,1.6947628161530794,-2.0835385177745365,0.06312412411637736,2.146662641890914
5,0.29984261106063914,-0.5435867244749052,-0.4552999613784303,-0.8434293355355443,-0.7551425724390695,0.08828676309647487
6,61.06863710696504,-0.24878475515123608,-0.9160517060288305,-61.31742186211628,-61.98468881299387,-0.6672669508775944
7,0.45845134441312035,-0.3600381562672239,1.2668795568937576,-0.8184895006803443,0.8084282124806372,1.6269177131609815
8,1.079669238371574,0.1961691090468316,-1.7643707121261234,-0.8835001293247423,-2.844039950497697,-1.9605398211729548
9,0.47751740418259364,-0.5169305405670772,-0.28348361023116775,-0.9944479447496709,-0.7610010144137613,0.23344693033590955
10,3.18146707674246,-0.6532812846191274,-0.4622197342599432,-3.8347483613615876,-3.643686811002403,0.1910615503591841
11,0.2516814966265357,-0.45844141877514477,-18.753032820549553,-0.7101229154016805,-19.004714317176088,-18.294591401774408
12,0.13327878686884986,-0.27634078047964544,0.607321712660556,-0.4096195673484953,0.47404292579170615,0.8836624931402015
13,,,,,,
