,focus,distr,own,office
0,0.8084719921319016,0.764912705936717,0.8351245064736647,0.6838940471894386
1,0.9016811847249802,0.7618445546757885,0.7751036006764925,0.6051237236152024
2,0.9465308914503491,0.6891108368490401,0.8340167387858181,0.6348583061492219
3,0.5925484826301239,0.6198833413342096,0.6650179063951884,0.6888286103256297
4,0.7389011314116886,0.5683300277353235,0.6005217873708868,0.6397117401571383
5,0.7637490129735646,0.5661105421747764,0.5369000670026508,0.6914687493828146
6,0.7651930554790471,0.6557327604953411,0.5008231541383409,0.5354811515615826
7,0.7778980736182821,0.8085258414572669,0.6296035385327605,0.4564959100155546
8,0.6110785831054014,0.5441948227669559,0.562203908373894,0.5249751076352829
9,0.7285266488032928,0.41383521817781493,0.5630120781387288,0.5941781640685835
10,0.8317828016178462,0.5056524659685582,0.6099973810393299,0.4376132411636527
11,0.7201338769033212,0.3843301120018547,0.596217117139153,0.4515700002136727
12,0.5891106032539157,0.4364376460306577,0.5865377227216224,0.4597774468403474
13,,,,
