,task 1,task 2,task 3,task 4
0,0.345920841486035,0.23580747857695236,0.14080845147992704,0.460789121286191
1,0.3503843942317541,0.1740874055024555,0.13415185375928296,0.22886830596617072
2,0.412723197356597,0.2703452687309427,0.16914868958734317,0.5371440485564166
3,0.5003379273198457,0.3626982341293685,0.37389799297595355,0.3616963334767649
4,0.3876480494409405,0.4162589841481697,0.26260978466405027,-0.9462336712889187
5,0.2658186227249425,0.2663944430284612,0.22820352788591994,0.0649235431037621
6,0.36242247824937873,0.3338768809175912,0.2448345435853181,0.9514915864705973
7,0.3652743403105409,0.3357135782825484,0.17443221418166463,1.0824120162333173
8,0.3167490866930754,0.33934699004110197,0.4878553163499267,-2.3625443437600975
9,0.38169006188170407,0.4022961423105864,0.2551592691434769,0.8548821876185189
10,0.3420893550989845,0.32616154306983414,0.3873204880502154,0.8816287085939765
11,0.2957397167969653,0.2395191739613629,0.33240489535981954,3.040602668737778
12,0.7186508620518629,0.2597879697027914,-2.3946083445777036,1.0346528997313982
13,,,,
