,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,1.5017427394417429,1.4998102258826873,1.4387907350960503,-0.0019325135590554376,-0.06295200434569242,-0.06101949078663699
1,0.9015743302039967,1.5650095441975826,0.35228157881800964,0.6634352139935858,-0.5492927513859871,-1.2127279653795728
2,1.7878903628612945,0.004325126495401288,0.1964700198189406,-1.7835652363658934,-1.591420343042354,0.19214489332353932
3,0.5237035822658779,0.14442721110406442,0.2722748100061927,-0.37927637116181345,-0.25142877225968524,0.12784759890212824
4,4.153630821717749,4.1149486311500265,4.26592677252355,-0.03868219056772215,0.11229595080580179,0.15097814137352394
5,0.3952211515674816,0.34847051357060665,0.25460094326545635,-0.046750637996874955,-0.14062020830202526,-0.09386957030515031
6,0.5998517728700997,0.42937199399894865,0.6895011898191374,-0.17047977887115107,0.08964941694903772,0.2601291958201888
7,0.26329955187726056,0.1890906788873134,0.28385295226080837,-0.07420887298994716,0.020553400383547804,0.09476227337349497
8,0.5177312416136769,0.15516741768722234,0.16246654829391075,-0.36256382392645453,-0.3552646933197661,0.007299130606688409
9,-16.83407464906177,-17.315669549270364,-18.480022204070124,-0.4815949002085958,-1.6459475550083555,-1.1643526547997598
10,0.39733845434079096,0.3236650153636257,0.2104492674529656,-0.07367343897716527,-0.18688918688782535,-0.11321574791066008
11,2.234898916793889,2.127204985928035,2.3210440932023806,-0.10769393086585399,0.08614517640849123,0.19383910727434522
12,0.7454125260846587,0.2788045478230259,0.33045507544163477,-0.4666079782616328,-0.4149574506430239,0.05165052761860889
13,,,,,,
