,task 2 minus task 1,task 3 minus task 1,task 4 minus task 1,task 3 minus task 2,task 4 minus task 2,task 4 minus task 3
0,0.7685211922198876,-0.30706936142733476,-0.6962514672242093,-1.0755905536472223,-1.4647726594440968,-0.38918210579687446
1,0.7695576780475256,-0.33830909315032365,-0.7944724390571545,-1.1078667711978492,-1.56403011710468,-0.4561633459068308
2,0.3929600741780829,-0.5240557088246647,0.20680126201592708,-0.9170157830027474,-0.1861588121621558,0.7308569708405916
3,0.44749361491937945,-0.4643341004152518,6.120578908263764,-0.9118277153346313,5.673085293344385,6.584913008679016
4,-14.238779548201656,-0.0008856270292412205,-23.453726287109667,14.237893921172414,-9.21494673890801,-23.452840660080426
5,0.3862047552355953,-0.05664627575685621,-2.198918109563074,-0.4428510309924515,-2.5851228647986693,-2.142271833806218
6,1.0824327958656927,-0.13745610897816563,-0.009266047486391926,-1.2198889048438581,-1.0916988433520847,0.1281900614917737
7,0.1745686536013208,-0.23259193985904703,1.4622536949501512,-0.4071605934603678,1.2876850413488306,1.6948456348091985
8,0.11518665763852964,-0.367760552496055,0.5459149931569864,-0.48294721013458464,0.4307283355184568,0.9136755456530414
9,-0.6078485085476373,-1.252741962824003,-0.5128886652879285,-0.6448934542763658,0.09495984325970874,0.7398532975360745
10,-0.01582533337871128,-0.2268060545463465,0.46656641122951437,-0.21098072116763522,0.48239174460822565,0.6933724657758609
11,0.16816619398637578,-0.12273269291548361,-0.6289634097680097,-0.2908988869018594,-0.7971296037543855,-0.5062307168525261
12,0.07913132885652163,-0.10061361267666047,0.36121128834018534,-0.1797449415331821,0.2820799594836637,0.4618249010168458
13,,,,,,
