,task 2 minus task 1,task 3 minus task 1,task 4 minus task 1,task 3 minus task 2,task 4 minus task 2,task 4 minus task 3
0,-0.005370370370370369,0.005740740740740755,-0.030500910746812385,0.011111111111111124,-0.025130540376442016,-0.036241651487553136
1,-0.006666666666666661,-0.01037037037037037,-0.003649058894960533,-0.003703703703703709,0.003017607771706128,0.006721311475409837
2,-0.007407407407407397,-0.03666666666666667,-0.020686095931997567,-0.02925925925925927,-0.01327868852459017,0.015980570734669103
3,-0.03370370370370371,-0.027407407407407415,-0.04735276259866425,0.006296296296296293,-0.013649058894960542,-0.019945355191256835
4,-0.030370370370370374,-0.005925925925925918,-0.023649058894960537,0.024444444444444456,0.006721311475409835,-0.01772313296903462
5,-0.0274074074074074,-0.028518518518518506,-0.03550091074681238,-0.0011111111111111044,-0.008093503339404978,-0.006982392228293874
6,-0.009629629629629627,-0.03,-0.04290831815421979,-0.020370370370370372,-0.033278688524590164,-0.012908318154219792
7,-0.05,-0.009259259259259266,-0.02587128111718276,0.04074074074074074,0.024128718882817243,-0.016612021857923494
8,-0.014074074074074079,-0.02777777777777778,-0.054389799635701286,-0.0137037037037037,-0.04031572556162721,-0.026612021857923506
9,0.019629629629629625,-0.006666666666666671,-0.026982392228293874,-0.026296296296296297,-0.0466120218579235,-0.020315725561627203
10,-0.006666666666666675,-0.0033333333333333375,-0.012908318154219802,0.0033333333333333375,-0.006241651487553127,-0.009574984820886465
11,0.03999999999999999,0.026296296296296304,-0.010315725561627204,-0.013703703703703683,-0.050315725561627195,-0.03661202185792351
12,0.047222222222222235,0.05000000000000002,0.016721311475409843,0.002777777777777782,-0.030500910746812392,-0.03327868852459018
13,,,,,,
