,distracting minus focus increasing,own choice minus focus increasing,background noise minus focus increasing,own choice minus distracting,background noise minus distracting,background noise minus own choice
0,-0.04151183970856102,0.001459363344609249,-0.003919247115968416,0.042971203053170266,0.0375925925925926,-0.005378610460577665
1,0.039586043889322575,0.0789196808049267,0.04227122907450777,0.03933363691560412,0.0026851851851851932,-0.036648451730418925
2,-0.0018822100789314018,0.017173649058894964,0.01774741955069825,0.019055859137826363,0.019629629629629657,0.0005737704918032903
3,0.01839556769884638,0.05837735276259867,0.08410103507098045,0.03998178506375229,0.06570546737213406,0.025723682308381776
4,0.028488160291438972,0.1131613033798826,0.06284001214329082,0.08467314308844362,0.034351851851851856,-0.05032129123659177
5,0.07139821320149188,0.07082444270968863,0.028620435423714112,-0.0005737704918032521,-0.042777777777777776,-0.042204007285974524
6,-0.02742453812125943,-0.07963852025327435,-0.03454094023766154,-0.05221398213201492,-0.007116402116402111,0.04509758001561281
7,-0.08928961748633879,-0.04467820279295689,-0.012252580449301734,0.04461141469338191,0.07703703703703706,0.032425622343655154
8,0.012615144418423103,0.030930262815508716,0.13131884812212682,0.018315118397085613,0.11870370370370373,0.10038858530661811
9,0.03155694336022203,-0.009757567872321979,0.029519906323184998,-0.04131451123254401,-0.0020370370370370317,0.03927747419550698
10,0.08330297510625378,0.04643290831815422,0.09912308092635963,-0.03687006678809956,0.015820105820105852,0.05269017260820541
11,-0.013685561048949028,0.017050192268771507,0.05040174053835257,0.030735753317720535,0.0640873015873016,0.03335154826958106
12,0.1383029751062538,0.19235883424408012,0.05672890103217974,0.05405585913782633,-0.08157407407407406,-0.1356299332119004
13,,,,,,
