,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,-0.08700835115087668,0.034460641662001634,-0.101236852213832,0.12146899281287832,-0.014228501062955312,-0.13569749387583363
1,0.030286275764583592,0.2417681184864554,0.19889200007914354,0.21148184272187182,0.16860572431455995,-0.04287611840731187
2,-0.24139037496852972,0.02570114803431045,-0.005396639177099427,0.26709152300284017,0.2359937357914303,-0.031097787211409877
3,-0.09730724110074518,-0.17799835751277854,-0.1863308249626145,-0.08069111641203336,-0.08902358386186932,-0.008332467449835956
4,0.09441315604194334,0.1826847531565684,0.1630344840245065,0.08827159711462507,0.06862132798256315,-0.019650269132061915
5,0.28190775861713246,0.2049130136711178,0.4057822145492237,-0.07699474494601466,0.12387445593209123,0.2008692008781059
6,0.5119580077576171,0.4580527778746238,0.18443414654568568,-0.05390522988299329,-0.3275238612119314,-0.2736186313289381
7,0.20581138049995729,0.6149158785463413,0.15122969154946275,0.4091044980463841,-0.054581688950494534,-0.46368618699687864
8,0.12453934062963196,0.16603602675550716,0.27939466375567584,0.041496686125875204,0.1548553231260439,0.11335863700016868
9,0.30008205647360137,0.31491705828083033,0.655697863676429,0.014835001807228965,0.3556158072028277,0.34078080539559874
10,0.2076623588692707,0.5452184156673887,0.30798540775553424,0.33755605679811806,0.10032304888626353,-0.23723300791185453
11,0.1971271222884053,0.48594358988005965,0.4126687853457756,0.28881646759165436,0.21554166305737033,-0.07327480453428403
12,-0.07785094855552155,0.034621917742373665,-0.05147779449888368,0.11247286629789521,0.02637315405663787,-0.08609971224125734
13,,,,,,
