PID,distr-focus avg,distr-focus std,own-focus avg,own-focus std,office-focus avg,office-focus std,own-distr avg,own-distr std,office-distr avg,office-distr std,office-own avg,office-own std,focus-distr avg,focus-distr std,focus-own avg,focus-own std,focus-office avg,focus-office std,distr-own avg,distr-own std,distr-office avg,distr-office std,own-office avg,own-office std
P01,0.003801383801383802,0.02721505602418647,0.018388278388278386,0.024988428952692057,0.014876882376882374,0.034416121492200094,0.014586894586894586,0.029437245249206812,0.011075498575498575,0.03360445961006079,-0.003511396011396011,0.037473434393463206,-0.003801383801383802,0.02721505602418647,-0.018388278388278386,0.024988428952692057,-0.014876882376882374,0.034416121492200094,-0.014586894586894586,0.029437245249206812,-0.011075498575498575,0.03360445961006079,0.003511396011396011,0.037473434393463206
P02,0.0017663817663817656,0.011860888511962831,0.0050671550671550665,0.012504594557938044,0.017530525030525036,0.03983490264911008,0.003300773300773302,0.016343792458864522,0.015764143264143268,0.04330690259569801,0.012463369963369966,0.042665821363343986,-0.0017663817663817656,0.011860888511962831,-0.0050671550671550665,0.012504594557938044,-0.017530525030525036,0.03983490264911008,-0.003300773300773302,0.016343792458864522,-0.015764143264143268,0.04330690259569801,-0.012463369963369966,0.042665821363343986
P03,0.00217948717948718,0.006899294383114723,0.0015384615384615385,0.0036080121229410986,0.00034900284900284904,0.0026846088992938384,-0.0006410256410256411,0.007554317878285249,-0.001830484330484331,0.004758069325640367,-0.0011894586894586896,0.004021259282023636,-0.00217948717948718,0.006899294383114723,-0.0015384615384615385,0.0036080121229410986,-0.00034900284900284904,0.0026846088992938384,0.0006410256410256411,0.007554317878285249,0.001830484330484331,0.004758069325640367,0.0011894586894586896,0.004021259282023636
P04,0.0036942070275403608,0.056072489277633406,0.009978971645638315,0.06675273590968067,0.012673992673992671,0.04434650773995178,0.006284764618097956,0.03920048736337592,0.00897978564645231,0.05053870939282983,0.0026950210283543555,0.05755694527007189,-0.0036942070275403608,0.056072489277633406,-0.009978971645638315,0.06675273590968067,-0.012673992673992671,0.04434650773995178,-0.006284764618097956,0.03920048736337592,-0.00897978564645231,0.05053870939282983,-0.0026950210283543555,0.05755694527007189
P05,0.013190883190883192,0.015068020275485528,0.014686609686609684,0.021315968198499596,0.021182336182336187,0.018406432653104928,0.0014957264957264954,0.019141716358564716,0.007991452991452989,0.023629674971806534,0.006495726495726497,0.026946680137366917,-0.013190883190883192,0.015068020275485528,-0.014686609686609684,0.021315968198499596,-0.021182336182336187,0.018406432653104928,-0.0014957264957264954,0.019141716358564716,-0.007991452991452989,0.023629674971806534,-0.006495726495726497,0.026946680137366917
P07,-0.14721716974585827,0.19385184924339113,0.12676637416755812,0.23696670247249085,-0.027697438102948106,0.22603746373200231,0.27398354391341634,0.0971541590715208,0.11951973164291015,0.21623386489925386,-0.1544638122705062,0.21454040753300785,0.14721716974585827,0.19385184924339113,-0.12676637416755812,0.23696670247249085,0.027697438102948106,0.22603746373200231,-0.27398354391341634,0.0971541590715208,-0.11951973164291015,0.21623386489925386,0.1544638122705062,0.21454040753300785
P08,-0.0018233618233618235,0.005636563316051746,0.00022792022792022775,0.007491739971934389,-0.00011396011396011408,0.009143301962609459,0.0020512820512820513,0.0075981362356758765,0.0017094017094017092,0.007203077059200904,-0.00034188034188034193,0.009947059971564726,0.0018233618233618235,0.005636563316051746,-0.00022792022792022775,0.007491739971934389,0.00011396011396011408,0.009143301962609459,-0.0020512820512820513,0.0075981362356758765,-0.0017094017094017092,0.007203077059200904,0.00034188034188034193,0.009947059971564726
P10,-0.00045366089081935523,0.02628498547967122,0.007096293961048065,0.029038110001697696,0.0069489981785063795,0.030911587549439387,0.00754995485186742,0.025488526074660463,0.007402659069325735,0.02669409247864279,-0.00014729578254168556,0.029570298468590016,0.00045366089081935523,0.02628498547967122,-0.007096293961048065,0.029038110001697696,-0.0069489981785063795,0.030911587549439387,-0.00754995485186742,0.025488526074660463,-0.007402659069325735,0.02669409247864279,0.00014729578254168556,0.029570298468590016
P12,0.01600298911774322,0.02832470551408933,-0.0059460090607631605,0.021417264037923683,0.0035599691747232732,0.019824812476965235,-0.021948998178506374,0.026883417932904226,-0.012443019943019941,0.025177787649057808,0.009505978235486432,0.022487071381465017,-0.01600298911774322,0.02832470551408933,0.0059460090607631605,0.021417264037923683,-0.0035599691747232732,0.019824812476965235,0.021948998178506374,0.026883417932904226,0.012443019943019941,0.025177787649057808,-0.009505978235486432,0.022487071381465017
P13,-0.008632478632478634,0.021853124022741727,-0.004387464387464387,0.021725500831622984,-0.011937321937321941,0.021218999494843745,0.004245014245014247,0.014338213635482456,-0.0033048433048433034,0.012175479589242397,-0.007549857549857551,0.012766966367618328,0.008632478632478634,0.021853124022741727,0.004387464387464387,0.021725500831622984,0.011937321937321941,0.021218999494843745,-0.004245014245014247,0.014338213635482456,0.0033048433048433034,0.012175479589242397,0.007549857549857551,0.012766966367618328
