,focus,distr,own,office
0,0.0018032786885245893,0.03777777777777778,0.00953248330297511,0.032870370370370376
1,0.015136612021857926,0.10185185185185185,0.02360655737704918,0.02
2,0.03254401942926533,0.03370370370370371,0.023976927747419552,0.02
3,0.02846994535519125,0.03740740740740741,0.02101396478445659,0.05444444444444444
4,0.06884031572556164,0.04444444444444445,0.02768063145112325,0.04037037037037037
5,0.039210686095932,0.023333333333333334,0.02768063145112325,0.021111111111111112
6,0.042544019429265334,0.04370370370370371,0.044347298117789924,0.023333333333333334
7,0.019210686095931993,0.03370370370370371,0.04027322404371584,0.05740740740740741
8,0.019951426836672736,0.02666666666666666,0.04768063145112325,0.013333333333333336
9,0.0566180935033394,0.08148148148148147,0.030643594414086216,0.07148148148148147
10,0.04513661202185792,0.03740740740740741,0.00693989071038251,0.04370370370370371
11,0.008840315725561628,0.056666666666666664,0.02471766848816029,0.023333333333333334
12,0.021803278688524594,0.05,-0.005282331511839711,0.025
13,,,,
