,task 2-task 1,task 3-task 1,task 4-task 1,task 3-task 2,task 4-task 2,task 4-task 3
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0033333333333333335,0.0,0.0,-0.0033333333333333335,-0.0033333333333333335,0.0
2,0.0,0.0,0.006666666666666667,0.0,0.006666666666666667,0.006666666666666667
3,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0,-0.0033333333333333335
4,0.0,0.0033333333333333335,0.01,0.0033333333333333335,0.01,0.006666666666666666
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0033333333333333335,0.0,0.0,-0.0033333333333333335,-0.0033333333333333335,0.0
7,0.0,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0033333333333333335
10,0.0,0.0,0.0,0.0,0.0,0.0
11,-0.0033333333333333335,-0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0033333333333333335
12,-0.00787037037037037,0.017129629629629634,-0.00787037037037037,0.025,0.0,-0.025
13,,,,,,
