PID,distr-focus avg,distr-focus std,own-focus avg,own-focus std,office-focus avg,office-focus std,own-distr avg,own-distr std,office-distr avg,office-distr std,office-own avg,office-own std,focus-distr avg,focus-distr std,focus-own avg,focus-own std,focus-office avg,focus-office std,distr-own avg,distr-own std,distr-office avg,distr-office std,own-office avg,own-office std
P01,0.20991265055571467,0.21088776581203422,0.016515554148096467,0.06066289439249162,0.7146195572556193,0.33018702176110903,-0.1933970964076182,0.24744500573614064,0.5047069066999045,0.4826338538177663,0.6981040031075227,0.33144049888754884,-0.20991265055571467,0.21088776581203422,-0.016515554148096467,0.06066289439249162,-0.7146195572556193,0.33018702176110903,0.1933970964076182,0.24744500573614064,-0.5047069066999045,0.4826338538177663,-0.6981040031075227,0.33144049888754884
P02,-0.5710386196669097,3.396235152348289,-0.7868620041748869,2.988685100035235,-0.6549304435650846,2.927820469644334,-0.21582338450797714,1.3739753729416726,-0.08389182389817483,1.3989663017078209,0.1319315606098024,0.12352783232491564,0.5710386196669097,3.396235152348289,0.7868620041748869,2.988685100035235,0.6549304435650846,2.927820469644334,0.21582338450797714,1.3739753729416726,0.08389182389817483,1.3989663017078209,-0.1319315606098024,0.12352783232491564
P03,-2.1823099918333506,4.586532555013204,-1.8370963023195226,4.187188650069198,-4.6650797836368465,3.9575563102852382,0.34521368951382797,2.623735207955749,-2.4827697918034954,3.9801110677340326,-2.827983481317324,2.604919453466996,2.1823099918333506,4.586532555013204,1.8370963023195226,4.187188650069198,4.6650797836368465,3.9575563102852382,-0.34521368951382797,2.623735207955749,2.4827697918034954,3.9801110677340326,2.827983481317324,2.604919453466996
P04,-0.11025147751702409,1.4957217090840562,-0.34689272564592344,2.592837210194532,0.593178868200736,0.9497200916360492,-0.23664124812889945,3.169654738895679,0.7034303457177601,1.7380283953387685,0.9400715938466593,3.4831972968627123,0.11025147751702409,1.4957217090840562,0.34689272564592344,2.592837210194532,-0.593178868200736,0.9497200916360492,0.23664124812889945,3.169654738895679,-0.7034303457177601,1.7380283953387685,-0.9400715938466593,3.4831972968627123
P05,0.911570141361992,0.6790161566833685,0.5254911225174268,0.7290440068810964,0.5921605292048235,0.6767810563760907,-0.38607901884456514,0.4425511000385165,-0.31940961215716845,0.4006861577471494,0.06666940668739667,0.09961045601285083,-0.911570141361992,0.6790161566833685,-0.5254911225174268,0.7290440068810964,-0.5921605292048235,0.6767810563760907,0.38607901884456514,0.4425511000385165,0.31940961215716845,0.4006861577471494,-0.06666940668739667,0.09961045601285083
P07,0.9961734549245446,1.4428617435658442,1.2283171513404159,4.450104814233915,2.250964343599262,3.11825937741053,0.23214369641587113,4.429900861908594,1.2547908886747179,2.500548890786766,1.0226471922588465,4.163282523536063,-0.9961734549245446,1.4428617435658442,-1.2283171513404159,4.450104814233915,-2.250964343599262,3.11825937741053,-0.23214369641587113,4.429900861908594,-1.2547908886747179,2.500548890786766,-1.0226471922588465,4.163282523536063
P08,0.5318838072912092,0.9398028758018511,0.8044988615833853,0.6628126627421321,0.7006497895063625,0.8730334067736404,0.2726150542921762,0.5076763899920008,0.16876598221515324,0.2894653142655988,-0.10384907207702301,0.4834472943761376,-0.5318838072912092,0.9398028758018511,-0.8044988615833853,0.6628126627421321,-0.7006497895063625,0.8730334067736404,-0.2726150542921762,0.5076763899920008,-0.16876598221515324,0.2894653142655988,0.10384907207702301,0.4834472943761376
P10,-7.145066090560863,14.706305985892529,-7.039128775197737,12.833143624565263,-6.961855612843059,11.62847658554744,0.10593731536312616,6.374696162984771,0.18321047771780385,7.395897818937283,0.07727316235467845,3.688533553783886,7.145066090560863,14.706305985892529,7.039128775197737,12.833143624565263,6.961855612843059,11.62847658554744,-0.10593731536312616,6.374696162984771,-0.18321047771780385,7.395897818937283,-0.07727316235467845,3.688533553783886
P12,2.4810611494680486,3.312256784098596,-1.4586595953820645,10.669756271348097,2.679329482916462,3.7426801096409026,-3.939720744850115,9.112728363329644,0.1982683334484133,0.8096002764979654,4.137989078298528,8.770243119005896,-2.4810611494680486,3.312256784098596,1.4586595953820645,10.669756271348097,-2.679329482916462,3.7426801096409026,3.939720744850115,9.112728363329644,-0.1982683334484133,0.8096002764979654,-4.137989078298528,8.770243119005896
P13,0.19850201133497633,0.5549464816240349,0.7112827490205401,1.169406560056294,0.7489953930779631,0.9887563690529597,0.5127807376855638,0.8757394061332384,0.5504933817429867,0.5534606252923447,0.03771264405742295,0.46980231901231123,-0.19850201133497633,0.5549464816240349,-0.7112827490205401,1.169406560056294,-0.7489953930779631,0.9887563690529597,-0.5127807376855638,0.8757394061332384,-0.5504933817429867,0.5534606252923447,-0.03771264405742295,0.46980231901231123
P14,-0.1101441238278237,0.15518113546946927,-0.5258921041304999,1.0601634448862791,0.10434760776877025,0.8411449931002677,-0.4157479803026763,0.9159905535807239,0.21449173159659393,0.8842981274694227,0.6302397118992703,1.4145620253004296,0.1101441238278237,0.15518113546946927,0.5258921041304999,1.0601634448862791,-0.10434760776877025,0.8411449931002677,0.4157479803026763,0.9159905535807239,-0.21449173159659393,0.8842981274694227,-0.6302397118992703,1.4145620253004296
P15,0.16879995370929457,0.19721662029421075,0.09802711375792494,0.17668413192823576,0.22613263571336953,0.21285382851116014,-0.07077283995136965,0.12696723966990628,0.05733268200407498,0.17425098205667397,0.12810552195544464,0.0960845508978308,-0.16879995370929457,0.19721662029421075,-0.09802711375792494,0.17668413192823576,-0.22613263571336953,0.21285382851116014,0.07077283995136965,0.12696723966990628,-0.05733268200407498,0.17425098205667397,-0.12810552195544464,0.0960845508978308
