PID,distr-focus avg,distr-focus std,own-focus avg,own-focus std,office-focus avg,office-focus std,own-distr avg,own-distr std,office-distr avg,office-distr std,office-own avg,office-own std,focus-distr avg,focus-distr std,focus-own avg,focus-own std,focus-office avg,focus-office std,distr-own avg,distr-own std,distr-office avg,distr-office std,own-office avg,own-office std
P01,-0.14301044726375753,0.08687138186898584,-0.07934912864758921,0.10371257202020556,-0.27974993591414143,0.0960785540981064,0.06366131861616833,0.1285126853778311,-0.13673948865038388,0.1555215465485813,-0.20040080726655224,0.07334412288277031,0.14301044726375753,0.08687138186898584,0.07934912864758921,0.10371257202020556,0.27974993591414143,0.0960785540981064,-0.06366131861616833,0.1285126853778311,0.13673948865038388,0.1555215465485813,0.20040080726655224,0.07334412288277031
P02,0.5455536985081508,0.9491245013579751,0.33712461692340484,0.49263088930674204,0.12212431227527056,0.5103442435547156,-0.20842908158474607,1.0491469538000195,-0.4234293862328803,0.9768299006898301,-0.21500030464813427,0.13408093807074073,-0.5455536985081508,0.9491245013579751,-0.33712461692340484,0.49263088930674204,-0.12212431227527056,0.5103442435547156,0.20842908158474607,1.0491469538000195,0.4234293862328803,0.9768299006898301,0.21500030464813427,0.13408093807074073
P03,-3.587937040021411,3.5464519854913945,-0.7612422156789324,6.84714990422959,-1.949739745286988,3.6622567711247056,2.8266948243424777,5.655764472032816,1.638197294734422,2.3592870892146895,-1.1884975296080553,3.9526411062889353,3.587937040021411,3.5464519854913945,0.7612422156789324,6.84714990422959,1.949739745286988,3.6622567711247056,-2.8266948243424777,5.655764472032816,-1.638197294734422,2.3592870892146895,1.1884975296080553,3.9526411062889353
P04,4.16379699915882,3.592966478337389,-451.1017438692206,1103.6954467200171,1.0791874433875288,1.4791698191278408,-455.2655408683794,1105.7529301406348,-3.084609555771292,3.9931676188920195,452.18093131260804,1104.1304772334604,-4.16379699915882,3.592966478337389,451.1017438692206,1103.6954467200171,-1.0791874433875288,1.4791698191278408,455.2655408683794,1105.7529301406348,3.084609555771292,3.9931676188920195,-452.18093131260804,1104.1304772334604
P05,1.0383808482588301,4.950108500499333,0.5979178187483677,2.4585389534913498,1.34071061279998,4.827919378132459,-0.4404630295104629,2.654400513929345,0.3023297645411495,0.2509325004940717,0.7427927940516124,2.545220652673498,-1.0383808482588301,4.950108500499333,-0.5979178187483677,2.4585389534913498,-1.34071061279998,4.827919378132459,0.4404630295104629,2.654400513929345,-0.3023297645411495,0.2509325004940717,-0.7427927940516124,2.545220652673498
P07,-0.4928581168763264,1.5046756924961981,-1.2197971639118093,1.095809695642307,1.0847920957573698,2.3890578004681067,-0.7269390470354831,0.42391593517395587,1.5776502126336962,2.6023982222276083,2.3045892596691786,2.508022135977133,0.4928581168763264,1.5046756924961981,1.2197971639118093,1.095809695642307,-1.0847920957573698,2.3890578004681067,0.7269390470354831,0.42391593517395587,-1.5776502126336962,2.6023982222276083,-2.3045892596691786,2.508022135977133
P08,-1.6006031156765554,7.934300264732644,-1.044226813071152,4.94920351822712,-5.39206725275161,7.184785091086342,0.5563763026054029,5.297229675183339,-3.791464137075054,5.327474645049603,-4.347840439680458,6.954991713410052,1.6006031156765554,7.934300264732644,1.044226813071152,4.94920351822712,5.39206725275161,7.184785091086342,-0.5563763026054029,5.297229675183339,3.791464137075054,5.327474645049603,4.347840439680458,6.954991713410052
P10,0.577356783927995,0.9086821708383825,0.4446088592873428,1.227943898873451,0.4789129816531738,0.8972774735199992,-0.13274792464065224,0.6882215871598012,-0.09844380227482116,0.12798753065066504,0.03430412236583107,0.6688297494722014,-0.577356783927995,0.9086821708383825,-0.4446088592873428,1.227943898873451,-0.4789129816531738,0.8972774735199992,0.13274792464065224,0.6882215871598012,0.09844380227482116,0.12798753065066504,-0.03430412236583107,0.6688297494722014
P12,-1.6594550074241092,4.556129891115496,1.0401882903589585,3.4027249265327897,0.24315070078999862,0.4977178562210133,2.699643297783067,4.942838487992135,1.9026057082141083,4.215212651514245,-0.7970375895689598,3.6232899440408817,1.6594550074241092,4.556129891115496,-1.0401882903589585,3.4027249265327897,-0.24315070078999862,0.4977178562210133,-2.699643297783067,4.942838487992135,-1.9026057082141083,4.215212651514245,0.7970375895689598,3.6232899440408817
P13,1.0838451934204743,1.4176648601515087,-26.974523118275773,73.54711321064451,0.11127659509158219,0.8882623055382654,-28.05836831169624,72.50865108090198,-0.972568598328892,1.1047910554862252,27.08579971336735,72.83600168993277,-1.0838451934204743,1.4176648601515087,26.974523118275773,73.54711321064451,-0.11127659509158219,0.8882623055382654,28.05836831169624,72.50865108090198,0.972568598328892,1.1047910554862252,-27.08579971336735,72.83600168993277
P14,0.035569894066098215,0.12475952669009945,0.03437520966711998,0.21659713125900346,-0.2617685880796094,0.3681145737332375,-0.0011946843989782327,0.30168805781308183,-0.2973384821457076,0.37624094606466485,-0.2961437977467294,0.33886106105262226,-0.035569894066098215,0.12475952669009945,-0.03437520966711998,0.21659713125900346,0.2617685880796094,0.3681145737332375,0.0011946843989782327,0.30168805781308183,0.2973384821457076,0.37624094606466485,0.2961437977467294,0.33886106105262226
P15,-0.17343824484221912,0.11054880833319213,-0.1283659118809567,0.12188128525152475,-0.15622135827027597,0.11181276472734661,0.04507233296126244,0.10128254486139075,0.01721688657194317,0.11452143066286272,-0.02785544638931925,0.0848459059443151,0.17343824484221912,0.11054880833319213,0.1283659118809567,0.12188128525152475,0.15622135827027597,0.11181276472734661,-0.04507233296126244,0.10128254486139075,-0.01721688657194317,0.11452143066286272,0.02785544638931925,0.0848459059443151
