,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,0.005277777777777778,0.03412698412698413,0.01,0.028849206349206354,0.004722222222222222,-0.02412698412698413
1,0.005,0.0,0.0,-0.005,-0.005,0.0
2,0.02305555555555555,0.0,0.0025,-0.02305555555555555,-0.020555555555555553,0.0025
3,-0.0027777777777777775,0.0,0.11048611111111112,0.0027777777777777775,0.1132638888888889,0.11048611111111112
4,-0.01,0.0027777777777777766,0.04876984126984126,0.012777777777777777,0.058769841269841264,0.04599206349206349
5,0.015000000000000001,0.005277777777777779,0.0125,-0.009722222222222222,-0.0025000000000000005,0.007222222222222223
6,-0.013055555555555558,-0.010555555555555558,-0.010555555555555558,0.0025,0.0025,0.0
7,-0.0025,0.013055555555555556,0.005000000000000001,0.015555555555555557,0.0075000000000000015,-0.008055555555555555
8,-0.0027777777777777766,-0.010277777777777778,-0.010277777777777778,-0.0075000000000000015,-0.0075000000000000015,0.0
9,0.0,0.015,0.0033333333333333335,0.015,0.0033333333333333335,-0.011666666666666665
10,,,,,,
