,task 2 minus task 1,task 3 minus task 1,task 4 minus task 1,task 3 minus task 2,task 4 minus task 2,task 4 minus task 3
0,-0.02412698412698413,-0.03412698412698413,-0.028849206349206354,-0.01,-0.004722222222222222,0.005277777777777778
1,0.0,0.0,0.005,0.0,0.005,0.005
2,0.0025,0.0,0.02305555555555555,-0.0025,0.020555555555555553,0.02305555555555555
3,0.11048611111111112,0.0,-0.0027777777777777775,-0.11048611111111112,-0.1132638888888889,-0.0027777777777777775
4,0.04599206349206349,-0.0027777777777777766,-0.012777777777777777,-0.04876984126984126,-0.058769841269841264,-0.01
5,0.007222222222222223,-0.005277777777777779,0.009722222222222222,-0.0125,0.0025000000000000005,0.015000000000000001
6,0.0,0.010555555555555558,-0.0025,0.010555555555555558,-0.0025,-0.013055555555555558
7,-0.008055555555555555,-0.013055555555555556,-0.015555555555555557,-0.005000000000000001,-0.0075000000000000015,-0.0025
8,0.0,0.010277777777777778,0.0075000000000000015,0.010277777777777778,0.0075000000000000015,-0.0027777777777777766
9,-0.011666666666666665,-0.015,-0.015,-0.0033333333333333335,-0.0033333333333333335,0.0
10,,,,,,
