,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,0.023833686637606544,0.07556476220205022,-0.11665194019261815,0.051731075564443674,-0.1404856268302247,-0.19221670239466837
1,-0.22589751032618466,-0.09716939507022437,-0.3000140263043082,0.12872811525596028,-0.07411651597812352,-0.2028446312340838
2,-0.10804701041762155,-0.08337271608646923,-0.0607299312464703,0.024674294331152313,0.047317079171151244,0.02264278483999893
3,-0.16790055480312382,-0.10701182107084473,-0.0643334896384169,0.0608887337322791,0.10356706516470693,0.04267833143242783
4,-0.1392020199874392,-0.29032094169213396,-0.07071742421283422,-0.15111892170469476,0.06848459577460497,0.21960351747929974
5,-0.028179001424342598,-0.18608678206547868,-0.4068868779228681,-0.1579077806411361,-0.3787078764985255,-0.2208000958573894
6,-0.17206244809660798,-0.08925355385035716,-0.16152442438965953,0.08280889424625082,0.010538023706948452,-0.07227087053930237
7,-0.24199656509039547,-0.1260140401765628,-0.1312120091315978,0.11598252491383265,0.11078455595879766,-0.005197968955034993
8,-0.3685729554490051,-0.20480097527714702,-0.369652614490245,0.16377198017185807,-0.001079659041239911,-0.16485163921309798
9,-0.15267295722325802,-0.00257288053229332,-0.12933315641356835,0.1501000766909647,0.02333980080968967,-0.12676027588127503
10,,,,,,
