PID,distr-focus avg,distr-focus std,own-focus avg,own-focus std,office-focus avg,office-focus std,own-distr avg,own-distr std,office-distr avg,office-distr std,office-own avg,office-own std,focus-distr avg,focus-distr std,focus-own avg,focus-own std,focus-office avg,focus-office std,distr-own avg,distr-own std,distr-office avg,distr-office std,own-office avg,own-office std
P01,0.26110325623013625,0.25390169901806836,0.08203156453508915,0.08666914583798208,1.2104534027317355,0.857842262412501,-0.1790716916950471,0.26649415104851615,0.949350146501599,1.0374277335117945,1.1284218381966462,0.8868600711814167,-0.26110325623013625,0.25390169901806836,-0.08203156453508915,0.08666914583798208,-1.2104534027317355,0.857842262412501,0.1790716916950471,0.26649415104851615,-0.949350146501599,1.0374277335117945,-1.1284218381966462,0.8868600711814167
P02,41.700312967768575,125.15406222829323,41.91086885007019,125.21005513317418,42.11458486244618,125.26006384542902,0.21055588230161731,0.6719219188362912,0.4142718946776146,0.605949915816238,0.2037160123759972,0.1741133739707708,-41.700312967768575,125.15406222829323,-41.91086885007019,125.21005513317418,-42.11458486244618,125.26006384542902,-0.21055588230161731,0.6719219188362912,-0.4142718946776146,0.605949915816238,-0.2037160123759972,0.1741133739707708
P03,-4.8536870791645,7.846819656999875,-1.0925292720649575,5.796456144821644,1.8073530878536708,21.33412897548327,3.761157807099542,8.491011496778132,6.661040167018169,20.16811818011205,2.8998823599186276,19.727399282202192,4.8536870791645,7.846819656999875,1.0925292720649575,5.796456144821644,-1.8073530878536708,21.33412897548327,-3.761157807099542,8.491011496778132,-6.661040167018169,20.16811818011205,-2.8998823599186276,19.727399282202192
P04,-1.1375969669719739,3.5351371034822634,-1.4346809715844902,3.239548270629224,-1.269082117022086,3.031282103397112,-0.2970840046125157,1.2583274574429815,-0.13148515005011202,1.9305891170184752,0.16559885456240378,2.144163901246974,1.1375969669719739,3.5351371034822634,1.4346809715844902,3.239548270629224,1.269082117022086,3.031282103397112,0.2970840046125157,1.2583274574429815,0.13148515005011202,1.9305891170184752,-0.16559885456240378,2.144163901246974
P05,0.6607541718680439,1.0665846250072493,-0.024467098035243596,2.362326721801902,0.7490200479894616,0.8329642914167621,-0.6852212699032874,1.5051802826565444,0.08826587612141773,0.6856864572831901,0.7734871460247051,2.120130386534065,-0.6607541718680439,1.0665846250072493,0.024467098035243596,2.362326721801902,-0.7490200479894616,0.8329642914167621,0.6852212699032874,1.5051802826565444,-0.08826587612141773,0.6856864572831901,-0.7734871460247051,2.120130386534065
P07,0.4198783303468962,3.8922150927735366,1.6594326716721601,50.89320510070615,1.0614790748678993,1.5421891366893266,1.2395543413252699,50.50871809684166,0.6416007445210031,4.144306251343969,-0.5979535968042582,51.08329446917764,-0.4198783303468962,3.8922150927735366,-1.6594326716721601,50.89320510070615,-1.0614790748678993,1.5421891366893266,-1.2395543413252699,50.50871809684166,-0.6416007445210031,4.144306251343969,0.5979535968042582,51.08329446917764
P08,1.094118154625599,4.209919767606217,6.752422137401695,14.087864120165897,1.465360043413433,4.33438781381328,5.658303982776094,13.747506619865625,0.3712418887878341,0.23978208329708028,-5.287062093988261,13.666118484292186,-1.094118154625599,4.209919767606217,-6.752422137401695,14.087864120165897,-1.465360043413433,4.33438781381328,-5.658303982776094,13.747506619865625,-0.3712418887878341,0.23978208329708028,5.287062093988261,13.666118484292186
P10,-17.55120058013053,52.39016850438815,-10.872526825540477,44.59854530545676,-11.771337058147886,44.22899066564557,6.678673754590053,11.345498965840813,5.779863521982643,12.895022283922419,-0.8988102326074097,5.995683270459462,17.55120058013053,52.39016850438815,10.872526825540477,44.59854530545676,11.771337058147886,44.22899066564557,-6.678673754590053,11.345498965840813,-5.779863521982643,12.895022283922419,0.8988102326074097,5.995683270459462
P12,1.1821248571530585,7.243596025762693,5.2110890352140755,18.152087572204636,0.5262243339956416,7.824390501265417,4.028964178061017,16.76953906223298,-0.655900523157417,3.364435543349073,-4.684864701218434,15.057521659551567,-1.1821248571530585,7.243596025762693,-5.2110890352140755,18.152087572204636,-0.5262243339956416,7.824390501265417,-4.028964178061017,16.76953906223298,0.655900523157417,3.364435543349073,4.684864701218434,15.057521659551567
P13,-1.2520517874803097,4.149034626990809,-0.9069533400262777,4.417993242334154,-1.1669752953279817,4.3824577001227745,0.34509844745403206,0.6427908172051354,0.08507649215232778,1.3612823520258543,-0.26002195530170424,1.3263707788329648,1.2520517874803097,4.149034626990809,0.9069533400262777,4.417993242334154,1.1669752953279817,4.3824577001227745,-0.34509844745403206,0.6427908172051354,-0.08507649215232778,1.3612823520258543,0.26002195530170424,1.3263707788329648
P14,-0.3068295403708823,0.5027248870480523,-0.4401154256923651,0.5979743034760939,-0.2721050593764057,1.3631343464314616,-0.1332858853214829,0.15206404236047702,0.0347244809944766,1.4143444245036803,0.16801036631595961,1.513239704414054,0.3068295403708823,0.5027248870480523,0.4401154256923651,0.5979743034760939,0.2721050593764057,1.3631343464314616,0.1332858853214829,0.15206404236047702,-0.0347244809944766,1.4143444245036803,-0.16801036631595961,1.513239704414054
P15,0.12018988043565795,0.4830501083309988,0.052271687591337636,0.4595553097654075,0.17916864156308426,0.5083730411014492,-0.0679181928443203,0.24019177075833612,0.05897876112742634,0.25951507615751207,0.12689695397174663,0.31011290978358136,-0.12018988043565795,0.4830501083309988,-0.052271687591337636,0.4595553097654075,-0.17916864156308426,0.5083730411014492,0.0679181928443203,0.24019177075833612,-0.05897876112742634,0.25951507615751207,-0.12689695397174663,0.31011290978358136
