,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,0.4035611453254808,0.5080257446602917,0.5068274597983163,0.10446459933481084,0.10326631447283546,-0.0011982848619753739
1,0.2374372809041437,-0.5022301188942351,0.06604283487145604,-0.7396673997983788,-0.17139444603268766,0.5682729537656912
2,1.6270141565553446,5.0161717480878565,2.4161579110855547,3.389157591532512,0.7891437545302098,-2.600013837002302
3,0.07815397092044929,0.5235191312132594,0.0926789556058194,0.44536516029281015,0.014524984685370113,-0.43084017560744003
4,1.1622868701016547,0.18898955563781145,1.8239004545818691,-0.9732973144638433,0.6616135844802145,1.6349108989440577
5,4.070231196108543,6.2929839529212135,2.9967826940402373,2.22275275681267,-1.0734485020683058,-3.2962012588809757
6,1.9858661415834908,-0.11849444017740685,-8.697985739253715,-2.104360581760898,-10.683851880837205,-8.579491299076308
7,3.170069046769022,3.283597460883103,3.343479296036798,0.11352841411408143,0.17341024926777637,0.05988183515369494
8,1.3069462290367613,3.102446905730293,1.0090034146477493,1.7955006766935315,-0.2979428143890121,-2.0934434910825437
9,3.7536838414150973,4.057708179974118,4.655412067728728,0.3040243385590212,0.9017282263136308,0.5977038877546096
10,,,,,,
