,distr-focus,own-focus,office-focus,own-distr,office-distr,office-own
0,-0.0025,-0.0025,-0.0025,0.0,0.0,0.0
1,0.0,0.005,0.0,0.005,0.0,-0.005
2,0.0025,0.0,0.0,-0.0025,-0.0025,0.0
3,0.0025,0.0075,0.0,0.004999999999999999,-0.0025,-0.0075
4,-0.0033333333333333335,-0.0033333333333333335,-0.0033333333333333335,0.0,0.0,0.0
5,0.0025,0.0025,0.0,0.0,-0.0025,-0.0025
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0025,0.0,0.0025,0.0,-0.0025
8,0.0,0.0025,0.0025,0.0025,0.0025,0.0
9,0.025,0.0,0.00787037037037037,-0.025,-0.017129629629629634,0.00787037037037037
10,,,,,,
