,task 2 minus task 1,task 3 minus task 1,task 4 minus task 1,task 3 minus task 2,task 4 minus task 2,task 4 minus task 3
0,0.13499159035632036,-0.29735718186041005,-1.5542622796502041,-0.4323487722167304,-1.6892538700065245,-1.2569050977897942
1,-0.13963411228189082,-0.9387047528831725,-0.5261335182537681,-0.7990706406012817,-0.3864994059718773,0.41257123462940437
2,0.2595216901710665,-0.4590404304208128,-0.6650834053898205,-0.7185621205918793,-0.9246050955608869,-0.20604297496900761
3,0.11081548306086342,0.11711825067639225,-0.04340113973930493,0.006302767615528837,-0.15421662280016835,-0.16051939041569718
4,0.1305623983210149,0.07310384516037832,0.5564099804599375,-0.05745855316063658,0.4258475821389226,0.4833061352995592
5,0.21280273650630965,0.2508109437219057,-0.21291952404635348,0.03800820721559606,-0.42572226055266316,-0.4637304677682592
6,0.16685730079763839,-0.9188182221281933,-0.22739224435226896,-1.0856755229258317,-0.39424954514990734,0.6914259777759244
7,0.5760089385333069,0.06238355542618035,1.1143921242720811,-0.5136253831071266,0.5383831857387741,1.0520085688459007
8,0.23098857488350388,0.5402999771615952,-0.16597295074293655,0.3093114022780913,-0.39696152562644044,-0.7062729279045317
9,0.354245523411839,-417.53848448555567,-0.3811958655735356,-417.89273000896753,-0.7354413889853746,417.1572886199822
10,,,,,,
